time,CH1
-0.3317,0.91
-0.3316,0.77
-0.3315,1.16
-0.33140000000000003,1.5
-0.3313,1.77
-0.3312,1.98
-0.3311,2.15
-0.33099999999999996,2.12
-0.33089999999999997,2.05
-0.3308,1.97
-0.3307,1.9100000000000001
-0.3306,1.8800000000000001
-0.3305,1.68
-0.3304,1.47
-0.3303,1.3
-0.3302,1.16
-0.3301,1.07
-0.32999999999999996,1.01
-0.32989999999999997,1.02
-0.3298,1.0
-0.3297,1.01
-0.3296,1.01
-0.3295,0.87
-0.3294,0.78
-0.3293,0.65
-0.3292,0.5700000000000001
-0.3291,0.51
-0.32899999999999996,0.47000000000000003
-0.32889999999999997,0.43
-0.3288,0.42
-0.3287,0.4
-0.3286,0.39
-0.3285,0.66
-0.3284,1.07
-0.3283,1.3900000000000001
-0.3282,1.6400000000000001
-0.3281,1.84
-0.32799999999999996,1.99
-0.32789999999999997,2.06
-0.3278,2.14
-0.3277,2.17
-0.3276,2.2
-0.3275,2.32
-0.3274,2.48
-0.3273,2.6
-0.3272,2.7
-0.3271,2.8000000000000003
-0.32699999999999996,2.7800000000000002
-0.32689999999999997,2.62
-0.3268,2.52
-0.3267,2.44
-0.3266,2.36
-0.3265,2.36
-0.3264,2.47
-0.3263,2.54
-0.3262,2.6
-0.3261,2.65
-0.32599999999999996,2.69
-0.32589999999999997,2.7600000000000002
-0.3258,2.77
-0.3257,2.81
-0.3256,2.84
-0.3255,2.88
-0.3254,2.94
-0.3253,2.99
-0.3252,3.0300000000000002
-0.3251,3.06
-0.32499999999999996,3.0700000000000003
-0.32489999999999997,2.99
-0.3248,2.9
-0.3247,2.88
-0.3246,2.8000000000000003
-0.3245,2.79
-0.3244,2.64
-0.32430000000000003,2.52
-0.3242,2.41
-0.3241,2.36
-0.32399999999999995,2.29
-0.32389999999999997,2.0100000000000002
-0.3238,1.82
-0.3237,1.6500000000000001
-0.3236,1.53
-0.3235,1.42
-0.3234,1.54
-0.32330000000000003,1.62
-0.3232,1.69
-0.3231,1.73
-0.32299999999999995,1.78
-0.32289999999999996,1.9100000000000001
-0.3228,2.02
-0.3227,2.09
-0.3226,2.17
-0.3225,2.23
-0.3224,1.79
-0.32230000000000003,1.45
-0.3222,1.18
-0.3221,0.96
-0.32199999999999995,0.78
-0.32189999999999996,1.12
-0.3218,1.43
-0.3217,1.68
-0.3216,1.87
-0.3215,2.0
-0.3214,1.75
-0.32130000000000003,1.48
-0.3212,1.28
-0.3211,1.1300000000000001
-0.32099999999999995,0.99
-0.32089999999999996,0.9400000000000001
-0.3208,0.92
-0.3207,0.89
-0.3206,0.87
-0.3205,0.85
-0.3204,1.08
-0.32030000000000003,1.32
-0.3202,1.51
-0.3201,1.6500000000000001
-0.31999999999999995,1.76
-0.31989999999999996,1.8
-0.3198,1.74
-0.3197,1.72
-0.3196,1.71
-0.3195,1.7
-0.3194,1.79
-0.31930000000000003,1.93
-0.3192,2.05
-0.3191,2.14
-0.31899999999999995,2.21
-0.31889999999999996,2.32
-0.3188,2.46
-0.3187,2.57
