CH1,CH3,CH4,Ts
-1.200000000e+2,2.739687500e+1,-8.679812500e+0,
-1.180000000e+2,2.719375000e+1,-8.679812500e+0,
-1.200078125e+2,2.700625000e+1,-8.589412500e+0,
-1.189843750e+2,2.800000000e+1,-8.407200000e+0,
-1.180000000e+2,2.721093750e+1,-8.949600000e+0,
-1.180000000e+2,2.677656250e+1,-8.686875000e+0,
-1.189609375e+2,2.759687500e+1,-8.588000000e+0,
-1.210000000e+2,2.739687500e+1,-8.592237500e+0,
-1.190156250e+2,2.718906250e+1,-8.951718750e+0,
-1.169765625e+2,2.680156250e+1,-8.768093750e+0,
-1.209687500e+2,2.720156250e+1,-8.679812500e+0,
-1.190468750e+2,2.680156250e+1,-8.768800000e+0,
-1.169921875e+2,2.680000000e+1,-8.678400000e+0,
-1.170156250e+2,2.680000000e+1,-8.589412500e+0,
-1.180078125e+2,2.699843750e+1,-8.769506250e+0,
-1.189765625e+2,2.679843750e+1,-8.678400000e+0,
-1.149921875e+2,2.700000000e+1,-8.769506250e+0,
-1.169843750e+2,2.699843750e+1,-8.585881250e+0,
-1.200000000e+2,2.680781250e+1,-8.497600000e+0,
-1.179843750e+2,2.640312500e+1,-8.497600000e+0,
-1.160234375e+2,2.640625000e+1,-8.497600000e+0,
-1.130000000e+2,2.700000000e+1,-8.497600000e+0,
-1.160000000e+2,2.639687500e+1,-8.587293750e+0,
-1.160078125e+2,2.640625000e+1,-8.678400000e+0,
-1.139765625e+2,2.680000000e+1,-8.591531250e+0,
-1.190000000e+2,2.620000000e+1,-8.498306250e+0,
-1.180156250e+2,2.659687500e+1,-8.677693750e+0,
-1.150078125e+2,2.600937500e+1,-8.407200000e+0,
-1.190078125e+2,2.720000000e+1,-8.592237500e+0,
-1.139843750e+2,2.598593750e+1,-8.858493750e+0,
-1.149921875e+2,2.640625000e+1,-8.589412500e+0,
-1.170000000e+2,2.621093750e+1,-8.587293750e+0,
-1.179921875e+2,2.620156250e+1,-8.496893750e+0,
-1.140078125e+2,2.660312500e+1,-8.407200000e+0,
-1.169765625e+2,2.639687500e+1,-8.678400000e+0,
-1.160078125e+2,2.580000000e+1,-8.587293750e+0,
-1.150312500e+2,2.580468750e+1,-8.407200000e+0,
-1.130000000e+2,2.619687500e+1,-8.588000000e+0,
-1.159375000e+2,2.659375000e+1,-8.679106250e+0,
-1.179765625e+2,2.620000000e+1,-8.496187500e+0,
-1.139687500e+2,2.540000000e+1,-8.317506250e+0,
-1.140000000e+2,2.580000000e+1,-8.406493750e+0,
-1.120000000e+2,2.559531250e+1,-8.227106250e+0,
-1.129921875e+2,2.560312500e+1,-8.497600000e+0,
-1.120156250e+2,2.599375000e+1,-8.227812500e+0,
-1.159765625e+2,2.580000000e+1,-8.228518750e+0,
-1.140546875e+2,2.540156250e+1,-8.407906250e+0,
-1.130078125e+2,2.600156250e+1,-8.407200000e+0,
-1.130000000e+2,2.579218750e+1,-8.311856250e+0,
-1.140078125e+2,2.580000000e+1,-8.136706250e+0,
-1.110390625e+2,2.560000000e+1,-8.407200000e+0,
-1.109687500e+2,2.540625000e+1,-8.135293750e+0,
-1.130234375e+2,2.540468750e+1,-8.136000000e+0,
-1.130000000e+2,2.559687500e+1,-8.317506250e+0,
-1.119921875e+2,2.480000000e+1,-8.314681250e+0,
-1.120078125e+2,2.540312500e+1,-8.046306250e+0,
-1.130078125e+2,2.540000000e+1,-8.227106250e+0,
-1.110000000e+2,2.580312500e+1,-7.864093750e+0,
-1.100000000e+2,2.500000000e+1,-8.226400000e+0,
-1.140078125e+2,2.560000000e+1,-8.317506250e+0,
-1.090078125e+2,2.480000000e+1,-8.316800000e+0,
-1.119921875e+2,2.540312500e+1,-8.138825000e+0,
-1.110234375e+2,2.480000000e+1,-7.595718750e+0,
-1.110000000e+2,2.479843750e+1,-7.951668750e+0,
-1.120000000e+2,2.499375000e+1,-8.491243750e+0,
-1.110078125e+2,2.519843750e+1,-8.497600000e+0,
-1.100000000e+2,2.480000000e+1,-8.042068750e+0,
-1.100078125e+2,2.500156250e+1,-8.145887500e+0,
-1.110078125e+2,2.479687500e+1,-8.405787500e+0,
-1.109921875e+2,2.500156250e+1,-7.950962500e+0,
-1.100000000e+2,2.500000000e+1,-8.049131250e+0,
-1.109921875e+2,2.500468750e+1,-8.137412500e+0,
-1.120078125e+2,2.480000000e+1,-7.956612500e+0,
-1.100078125e+2,2.459375000e+1,-7.957318750e+0,
-1.099687500e+2,2.420156250e+1,-8.046306250e+0,
-1.110390625e+2,2.519843750e+1,-7.866212500e+0,
-1.060312500e+2,2.460000000e+1,-7.864800000e+0,
-1.080156250e+2,2.520000000e+1,-7.865506250e+0,
-1.060468750e+2,2.440781250e+1,-7.863387500e+0,
-1.110078125e+2,2.459687500e+1,-8.045600000e+0,
-1.069765625e+2,2.379843750e+1,-7.865506250e+0,
-1.100468750e+2,2.440000000e+1,-7.864800000e+0,
-1.099921875e+2,2.440000000e+1,-8.044893750e+0,
-1.089609375e+2,2.439843750e+1,-7.775106250e+0,
-1.059921875e+2,2.421250000e+1,-7.865506250e+0,
-1.079375000e+2,2.399843750e+1,-7.775812500e+0,
-1.110312500e+2,2.440000000e+1,-8.136000000e+0,
-1.070078125e+2,2.420156250e+1,-7.593600000e+0,
-1.099921875e+2,2.460000000e+1,-7.688237500e+0,
-1.070312500e+2,2.399375000e+1,-7.774400000e+0,
-1.079687500e+2,2.399843750e+1,-7.683293750e+0,
-1.079687500e+2,2.399843750e+1,-7.955906250e+0,
-1.060078125e+2,2.420000000e+1,-7.864800000e+0,
-1.090390625e+2,2.420156250e+1,-7.684000000e+0,
-1.089609375e+2,2.440000000e+1,-7.503200000e+0,
-1.039921875e+2,2.379062500e+1,-7.593600000e+0,
-1.070000000e+2,2.360000000e+1,-7.503200000e+0,
-1.070078125e+2,2.400000000e+1,-7.773693750e+0,
-1.080000000e+2,2.360156250e+1,-7.773693750e+0,
-1.060156250e+2,2.360000000e+1,-7.504612500e+0,
-1.050078125e+2,2.399843750e+1,-7.592893750e+0,
-1.040078125e+2,2.379531250e+1,-7.684000000e+0,
-1.069921875e+2,2.340000000e+1,-7.503200000e+0,
-1.070000000e+2,2.359843750e+1,-7.594306250e+0,
-1.080078125e+2,2.341250000e+1,-7.586537500e+0,
-1.060000000e+2,2.340468750e+1,-7.955906250e+0,
-1.070000000e+2,2.380000000e+1,-7.411387500e+0,
-1.040078125e+2,2.359843750e+1,-7.600662500e+0,
-1.070156250e+2,2.359218750e+1,-7.684706250e+0,
-1.049843750e+2,2.320000000e+1,-7.684000000e+0,
-1.050078125e+2,2.359375000e+1,-7.502493750e+0,
-1.060000000e+2,2.359687500e+1,-7.412800000e+0,
-1.040000000e+2,2.320156250e+1,-7.593600000e+0,
-1.040000000e+2,2.320000000e+1,-7.411387500e+0,
-1.069921875e+2,2.320000000e+1,-7.322400000e+0,
-1.060625000e+2,2.340156250e+1,-7.321693750e+0,
-1.020000000e+2,2.359843750e+1,-7.503200000e+0,
-1.040000000e+2,2.302500000e+1,-7.412800000e+0,
-9.993750000e+1,2.220000000e+1,-7.503200000e+0,
-1.010781250e+2,2.279843750e+1,-7.411387500e+0,
-1.060000000e+2,2.239687500e+1,-7.141600000e+0,
-1.029531250e+2,2.280625000e+1,-7.412800000e+0,
-1.040390625e+2,2.280000000e+1,-7.232000000e+0,
-1.049843750e+2,2.200000000e+1,-7.502493750e+0,
-1.020468750e+2,2.279531250e+1,-7.323106250e+0,
-1.019687500e+2,2.320156250e+1,-7.412800000e+0,
-1.039921875e+2,2.279531250e+1,-7.411387500e+0,
-1.050156250e+2,2.259843750e+1,-7.323106250e+0,
-1.030156250e+2,2.260000000e+1,-7.503200000e+0,
-1.029843750e+2,2.260000000e+1,-7.322400000e+0,
-1.039765625e+2,2.281406250e+1,-7.321693750e+0,
-1.039531250e+2,2.180000000e+1,-7.322400000e+0,
-9.995312500e+1,2.300000000e+1,-7.320281250e+0,
-1.000234375e+2,2.239062500e+1,-7.051906250e+0,
-1.010234375e+2,2.240000000e+1,-7.413506250e+0,
-1.009843750e+2,2.240000000e+1,-6.959387500e+0,
-9.700781250e+1,2.220000000e+1,-7.141600000e+0,
-1.020000000e+2,2.240937500e+1,-6.957268750e+0,
-1.009765625e+2,2.180156250e+1,-7.503200000e+0,
-1.000000000e+2,2.200312500e+1,-7.051200000e+0,
-1.000000000e+2,2.199843750e+1,-7.317456250e+0,
-1.029921875e+2,2.180000000e+1,-7.412800000e+0,
-9.800000000e+1,2.180468750e+1,-7.232000000e+0,
-1.019687500e+2,2.220625000e+1,-7.049081250e+0,
-1.010078125e+2,2.160156250e+1,-7.232000000e+0,
-1.030000000e+2,2.200312500e+1,-7.143012500e+0,
-9.894531250e+1,2.179687500e+1,-7.321693750e+0,
-9.803125000e+1,2.179687500e+1,-6.865456250e+0,
-1.000234375e+2,2.161250000e+1,-6.966450000e+0,
-9.899218750e+1,2.219218750e+1,-7.052612500e+0,
-9.800000000e+1,2.101250000e+1,-6.690306250e+0,
-9.800000000e+1,2.180000000e+1,-6.871812500e+0,
-9.800781250e+1,2.179375000e+1,-7.051200000e+0,
-9.699218750e+1,2.140000000e+1,-7.051906250e+0,
-9.900000000e+1,2.179843750e+1,-6.961506250e+0,
-9.696875000e+1,2.159687500e+1,-7.140187500e+0,
-1.010000000e+2,2.121093750e+1,-7.233412500e+0,
-9.692968750e+1,2.079375000e+1,-6.866868750e+0,
-9.803906250e+1,2.159687500e+1,-6.689600000e+0,
-9.901562500e+1,2.160156250e+1,-6.958681250e+0,
-9.996875000e+1,2.120000000e+1,-6.870400000e+0,
-9.697656250e+1,2.179843750e+1,-6.780706250e+0,
-9.803125000e+1,2.100156250e+1,-6.782118750e+0,
-9.797656250e+1,2.137187500e+1,-6.598493750e+0,
-9.600000000e+1,2.159687500e+1,-6.870400000e+0,
-9.796875000e+1,2.060000000e+1,-6.871106250e+0,
-9.800781250e+1,2.060156250e+1,-6.692425000e+0,
-9.600781250e+1,2.120000000e+1,-7.051906250e+0,
-9.696875000e+1,2.059375000e+1,-6.689600000e+0,
-9.803125000e+1,2.059843750e+1,-6.689600000e+0,
-9.500781250e+1,2.100625000e+1,-6.780706250e+0,
-9.700000000e+1,2.040000000e+1,-6.599906250e+0,
-9.397656250e+1,2.039687500e+1,-6.689600000e+0,
-9.502343750e+1,2.099843750e+1,-6.598493750e+0,
-9.600781250e+1,2.019531250e+1,-6.688187500e+0,
-9.600000000e+1,2.059375000e+1,-6.780000000e+0,
-9.300781250e+1,2.060156250e+1,-6.688893750e+0,
-9.700000000e+1,2.040625000e+1,-6.509506250e+0,
-9.299218750e+1,1.999687500e+1,-6.686775000e+0,
-9.500000000e+1,2.059843750e+1,-6.870400000e+0,
-9.400000000e+1,2.040156250e+1,-6.691012500e+0,
-9.000000000e+1,2.079843750e+1,-6.598493750e+0,
-9.500781250e+1,2.020000000e+1,-6.508800000e+0,
-9.202343750e+1,2.059375000e+1,-6.236893750e+0,
-9.000781250e+1,2.020156250e+1,-6.507387500e+0,
-9.100000000e+1,2.000000000e+1,-6.418400000e+0,
-9.399218750e+1,2.019375000e+1,-6.416987500e+0,
-8.996875000e+1,1.960000000e+1,-6.147200000e+0,
-9.002343750e+1,2.020156250e+1,-6.419106250e+0,
-9.200000000e+1,2.000000000e+1,-6.147200000e+0,
-9.198437500e+1,2.040156250e+1,-6.328000000e+0,
-9.398437500e+1,1.960000000e+1,-6.147906250e+0,
-9.303125000e+1,1.960000000e+1,-6.237600000e+0,
-9.105468750e+1,1.960781250e+1,-5.967812500e+0,
-8.996875000e+1,2.039687500e+1,-6.597081250e+0,
-9.200781250e+1,1.900781250e+1,-6.328000000e+0,
-9.004687500e+1,1.939687500e+1,-6.328706250e+0,
-9.000000000e+1,1.880156250e+1,-6.057506250e+0,
-8.900000000e+1,1.939375000e+1,-6.236893750e+0,
-8.999218750e+1,1.939375000e+1,-6.237600000e+0,
-8.599218750e+1,1.900156250e+1,-6.058918750e+0,
-8.802343750e+1,1.940000000e+1,-5.785600000e+0,
-8.900781250e+1,1.900312500e+1,-6.147200000e+0,
-9.000000000e+1,1.899062500e+1,-5.970637500e+0,
-8.701562500e+1,1.900000000e+1,-6.056800000e+0,
-8.897656250e+1,1.880156250e+1,-6.149318750e+0,
-8.900781250e+1,1.941093750e+1,-6.235481250e+0,
-8.798437500e+1,1.918593750e+1,-5.965693750e+0,
-9.097656250e+1,1.879843750e+1,-6.060331250e+0,
-8.906250000e+1,1.899843750e+1,-6.147200000e+0,
-8.498437500e+1,1.899843750e+1,-5.785600000e+0,
-8.601562500e+1,1.860000000e+1,-6.151437500e+0,
-8.601562500e+1,1.859687500e+1,-6.143668750e+0,
-8.899218750e+1,1.840156250e+1,-5.785600000e+0,
-8.499218750e+1,1.900000000e+1,-6.058918750e+0,
-8.599218750e+1,1.899531250e+1,-5.872468750e+0,
-8.800000000e+1,1.860937500e+1,-5.783481250e+0,
-8.699218750e+1,1.839843750e+1,-5.966400000e+0,
-8.500781250e+1,1.860468750e+1,-5.693787500e+0,
-8.499218750e+1,1.858750000e+1,-5.514400000e+0,
-8.800000000e+1,1.780156250e+1,-5.694493750e+0,
-8.801562500e+1,1.901093750e+1,-5.695906250e+0,
-8.402343750e+1,1.880468750e+1,-5.787718750e+0,
-8.600000000e+1,1.760625000e+1,-5.605506250e+0,
-8.700781250e+1,1.780312500e+1,-5.878118750e+0,
-8.399218750e+1,1.780781250e+1,-5.694493750e+0,
-8.401562500e+1,1.840156250e+1,-5.606918750e+0,
-8.400000000e+1,1.798906250e+1,-5.878118750e+0,
-8.400000000e+1,1.780000000e+1,-5.696612500e+0,
-8.400000000e+1,1.799062500e+1,-5.517931250e+0,
-8.400781250e+1,1.840000000e+1,-5.244612500e+0,
-8.500781250e+1,1.799062500e+1,-5.785600000e+0,
-8.300781250e+1,1.740000000e+1,-5.966400000e+0,
-8.400000000e+1,1.820000000e+1,-5.512987500e+0,
-8.402343750e+1,1.798593750e+1,-5.604800000e+0,
-8.201562500e+1,1.740000000e+1,-5.785600000e+0,
-8.296875000e+1,1.779375000e+1,-5.786306250e+0,
-8.500000000e+1,1.780000000e+1,-5.603387500e+0,
-8.401562500e+1,1.800000000e+1,-5.425412500e+0,
-8.495312500e+1,1.719375000e+1,-5.246025000e+0,
-7.899218750e+1,1.659843750e+1,-5.605506250e+0,
-8.303906250e+1,1.680312500e+1,-5.335012500e+0,
-8.097656250e+1,1.699531250e+1,-5.243906250e+0,
-8.097656250e+1,1.720000000e+1,-5.245318750e+0,
-8.203906250e+1,1.720000000e+1,-5.606212500e+0,
-7.900000000e+1,1.740000000e+1,-5.512987500e+0,
-8.200000000e+1,1.741093750e+1,-5.512281250e+0,
-8.003125000e+1,1.778750000e+1,-5.424000000e+0,
-7.897656250e+1,1.680000000e+1,-5.514400000e+0,
-8.100000000e+1,1.738125000e+1,-5.151387500e+0,
-7.899218750e+1,1.719218750e+1,-5.152800000e+0,
-8.000000000e+1,1.639843750e+1,-5.063106250e+0,
-7.897656250e+1,1.680000000e+1,-5.334306250e+0,
-7.700781250e+1,1.699687500e+1,-5.243200000e+0,
-8.000000000e+1,1.660000000e+1,-5.425412500e+0,
-7.800000000e+1,1.659531250e+1,-4.970587500e+0,
-7.900000000e+1,1.680000000e+1,-5.243200000e+0,
-8.100000000e+1,1.640625000e+1,-5.244612500e+0,
-8.001562500e+1,1.599843750e+1,-5.243200000e+0,
-7.699218750e+1,1.660312500e+1,-5.243906250e+0,
-8.198437500e+1,1.640000000e+1,-5.063812500e+0,
-7.802343750e+1,1.640000000e+1,-4.972000000e+0,
-7.699218750e+1,1.640312500e+1,-5.059575000e+0,
-7.700000000e+1,1.619843750e+1,-5.152800000e+0,
-7.700000000e+1,1.620000000e+1,-5.060987500e+0,
-7.699218750e+1,1.619218750e+1,-5.066637500e+0,
-7.499218750e+1,1.579375000e+1,-5.151387500e+0,
-7.603125000e+1,1.580156250e+1,-4.882306250e+0,
-7.799218750e+1,1.580000000e+1,-5.154918750e+0,
-7.600781250e+1,1.580625000e+1,-4.976237500e+0,
-7.700781250e+1,1.560000000e+1,-4.791906250e+0,
-7.500781250e+1,1.559843750e+1,-4.792612500e+0,
-7.500781250e+1,1.540000000e+1,-4.881600000e+0,
-7.398437500e+1,1.579843750e+1,-4.793318750e+0,
-7.600781250e+1,1.560000000e+1,-4.700800000e+0,
-7.401562500e+1,1.540000000e+1,-4.971293750e+0,
-7.602343750e+1,1.540468750e+1,-4.792612500e+0,
-7.496875000e+1,1.520000000e+1,-4.790493750e+0,
-7.401562500e+1,1.540156250e+1,-4.610400000e+0,
-7.497656250e+1,1.520000000e+1,-4.881600000e+0,
-7.306250000e+1,1.499843750e+1,-4.699387500e+0,
-7.798437500e+1,1.479843750e+1,-4.701506250e+0,
-7.096093750e+1,1.479531250e+1,-4.611812500e+0,
-7.294531250e+1,1.499843750e+1,-4.611106250e+0,
-7.401562500e+1,1.499531250e+1,-4.700800000e+0,
-7.298437500e+1,1.460156250e+1,-4.520000000e+0,
-7.500781250e+1,1.499687500e+1,-4.702918750e+0,
-7.103906250e+1,1.440468750e+1,-4.609693750e+0,
-7.196093750e+1,1.539843750e+1,-4.429600000e+0,
-7.300781250e+1,1.440468750e+1,-4.702212500e+0,
-7.299218750e+1,1.480000000e+1,-4.791200000e+0,
-7.301562500e+1,1.459843750e+1,-4.429600000e+0,
-7.399218750e+1,1.460000000e+1,-4.430306250e+0,
-7.099218750e+1,1.439531250e+1,-4.611106250e+0,
-7.200000000e+1,1.400000000e+1,-4.520000000e+0,
-7.000000000e+1,1.400468750e+1,-4.701506250e+0,
-7.100000000e+1,1.380000000e+1,-4.428893750e+0,
-6.800781250e+1,1.400000000e+1,-4.518587500e+0,
-6.899218750e+1,1.360000000e+1,-4.430306250e+0,
-7.102343750e+1,1.399843750e+1,-4.339906250e+0,
-7.500781250e+1,1.339375000e+1,-4.520000000e+0,
-7.002343750e+1,1.379062500e+1,-4.340612500e+0,
-6.999218750e+1,1.459843750e+1,-4.428187500e+0,
-6.900000000e+1,1.398750000e+1,-4.429600000e+0,
-7.000000000e+1,1.360312500e+1,-4.428893750e+0,
-6.700781250e+1,1.379687500e+1,-4.154868750e+0,
-7.000781250e+1,1.318750000e+1,-4.159812500e+0,
-6.800000000e+1,1.340468750e+1,-4.248800000e+0,
-7.000000000e+1,1.379531250e+1,-4.248093750e+0,
-6.700000000e+1,1.379843750e+1,-4.068000000e+0,
-6.800000000e+1,1.320468750e+1,-4.068706250e+0,
-6.600000000e+1,1.260000000e+1,-3.888612500e+0,
-6.900000000e+1,1.280156250e+1,-4.248800000e+0,
-6.704687500e+1,1.300156250e+1,-4.068000000e+0,
-6.500000000e+1,1.340312500e+1,-4.248800000e+0,
-6.600000000e+1,1.260468750e+1,-4.068706250e+0,
-6.603125000e+1,1.300000000e+1,-4.069412500e+0,
-6.800781250e+1,1.260156250e+1,-3.796093750e+0,
-6.592968750e+1,1.259531250e+1,-3.798212500e+0,
-6.403906250e+1,1.220312500e+1,-4.067293750e+0,
-6.802343750e+1,1.300000000e+1,-3.977600000e+0,
-6.600000000e+1,1.240312500e+1,-4.159812500e+0,
-6.705468750e+1,1.199843750e+1,-3.797506250e+0,
-6.200781250e+1,1.279687500e+1,-3.977600000e+0,
-6.599218750e+1,1.219218750e+1,-3.796093750e+0,
-6.402343750e+1,1.200468750e+1,-3.887906250e+0,
-6.300781250e+1,1.240156250e+1,-3.887200000e+0,
-6.198437500e+1,1.239843750e+1,-3.887200000e+0,
-6.400000000e+1,1.219375000e+1,-3.706400000e+0,
-6.197656250e+1,1.280000000e+1,-3.797506250e+0,
-6.304687500e+1,1.260000000e+1,-3.523481250e+0,
-6.396093750e+1,1.219218750e+1,-3.527012500e+0,
-6.000000000e+1,1.180000000e+1,-3.796800000e+0,
-6.300781250e+1,1.220000000e+1,-3.614587500e+0,
-6.099218750e+1,1.219843750e+1,-3.616000000e+0,
-6.000000000e+1,1.183593750e+1,-3.619531250e+0,
-6.201562500e+1,1.099531250e+1,-3.435200000e+0,
-6.200000000e+1,1.200468750e+1,-3.887200000e+0,
-6.100000000e+1,1.139531250e+1,-3.620943750e+0,
-6.200781250e+1,1.120000000e+1,-3.525600000e+0,
-6.200000000e+1,1.120156250e+1,-3.616000000e+0,
-6.000000000e+1,1.140000000e+1,-3.704987500e+0,
-6.099218750e+1,1.120156250e+1,-3.706400000e+0,
-5.800781250e+1,1.099687500e+1,-3.433787500e+0,
-6.203125000e+1,1.080156250e+1,-3.435906250e+0,
-5.994531250e+1,1.120781250e+1,-3.526306250e+0,
-5.902343750e+1,1.158750000e+1,-3.433081250e+0,
-5.999218750e+1,1.059218750e+1,-3.345506250e+0,
-5.600000000e+1,1.079062500e+1,-3.254400000e+0,
-5.600781250e+1,1.080000000e+1,-3.345506250e+0,
-5.700000000e+1,1.120000000e+1,-3.342681250e+0,
-5.701562500e+1,1.060312500e+1,-3.527012500e+0,
-5.500781250e+1,1.020000000e+1,-3.073600000e+0,
-5.596093750e+1,1.060156250e+1,-3.433081250e+0,
-5.704687500e+1,1.060156250e+1,-3.255812500e+0,
-5.406250000e+1,1.059218750e+1,-3.162587500e+0,
-6.004687500e+1,1.080156250e+1,-2.893506250e+0,
-5.696875000e+1,1.020156250e+1,-3.070068750e+0,
-5.700000000e+1,1.040000000e+1,-3.164000000e+0,
-5.601562500e+1,1.038906250e+1,-3.073600000e+0,
-5.698437500e+1,9.598437500e+0,-3.165412500e+0,
-5.399218750e+1,1.057968750e+1,-2.983200000e+0,
-5.596875000e+1,1.019687500e+1,-3.254400000e+0,
-5.603125000e+1,9.800000000e+0,-3.255812500e+0,
-5.301562500e+1,9.598437500e+0,-2.984612500e+0,
-5.299218750e+1,9.404687500e+0,-3.255106250e+0,
-5.600781250e+1,9.798437500e+0,-2.983200000e+0,
-5.303125000e+1,9.400000000e+0,-3.073600000e+0,
-5.395312500e+1,9.798437500e+0,-3.074306250e+0,
-5.497656250e+1,9.600000000e+0,-3.072893750e+0,
-5.096093750e+1,1.020000000e+1,-3.073600000e+0,
-5.000000000e+1,9.398437500e+0,-2.892093750e+0,
-5.001562500e+1,1.000781250e+1,-2.890681250e+0,
-5.400000000e+1,1.000312500e+1,-2.983200000e+0,
-5.299218750e+1,9.409375000e+0,-2.712000000e+0,
-5.200000000e+1,9.200000000e+0,-2.892093750e+0,
-5.300781250e+1,9.196875000e+0,-2.803106250e+0,
-5.300000000e+1,9.400000000e+0,-2.892800000e+0,
-5.200000000e+1,8.998437500e+0,-2.803106250e+0,
-5.000000000e+1,9.198437500e+0,-2.711293750e+0,
-5.200000000e+1,8.800000000e+0,-2.712000000e+0,
-4.901562500e+1,9.003125000e+0,-2.533318750e+0,
-4.799218750e+1,8.600000000e+0,-2.619481250e+0,
-5.100000000e+1,8.798437500e+0,-2.803106250e+0,
-4.897656250e+1,8.790625000e+0,-2.709175000e+0,
-4.903125000e+1,8.406250000e+0,-2.531200000e+0,
-5.100000000e+1,9.200000000e+0,-2.803812500e+0,
-4.695312500e+1,8.600000000e+0,-2.531200000e+0,
-4.592187500e+1,8.600000000e+0,-2.350400000e+0,
-5.100000000e+1,8.600000000e+0,-2.531200000e+0,
-4.605468750e+1,8.401562500e+0,-2.260000000e+0,
-4.598437500e+1,8.001562500e+0,-2.169600000e+0,
-4.500781250e+1,8.198437500e+0,-2.260000000e+0,
-4.600781250e+1,7.800000000e+0,-2.350400000e+0,
-4.499218750e+1,8.193750000e+0,-2.534025000e+0,
-4.701562500e+1,8.003125000e+0,-1.993037500e+0,
-4.599218750e+1,7.800000000e+0,-2.168187500e+0,
-4.500781250e+1,7.803125000e+0,-2.351812500e+0,
-4.700781250e+1,7.796875000e+0,-2.262118750e+0,
-4.602343750e+1,7.200000000e+0,-1.898400000e+0,
-4.798437500e+1,7.200000000e+0,-2.440800000e+0,
-4.100000000e+1,6.990625000e+0,-1.906875000e+0,
-4.489062500e+1,7.596875000e+0,-2.169600000e+0,
-4.702343750e+1,7.596875000e+0,-2.078493750e+0,
-4.400781250e+1,7.393750000e+0,-2.077787500e+0,
-4.497656250e+1,7.193750000e+0,-1.898400000e+0,
-4.404687500e+1,7.204687500e+0,-2.082025000e+0,
-4.100000000e+1,7.203125000e+0,-2.079200000e+0,
-4.301562500e+1,6.196875000e+0,-1.717600000e+0,
-4.097656250e+1,6.400000000e+0,-1.810825000e+0,
-4.100781250e+1,6.795312500e+0,-1.989506250e+0,
-4.198437500e+1,6.400000000e+0,-1.988800000e+0,
-3.900000000e+1,7.200000000e+0,-1.989506250e+0,
-4.198437500e+1,6.995312500e+0,-1.894868750e+0,
-4.300000000e+1,6.809375000e+0,-1.627906250e+0,
-4.200000000e+1,6.398437500e+0,-1.808000000e+0,
-4.301562500e+1,6.804687500e+0,-1.897693750e+0,
-3.900781250e+1,6.792187500e+0,-1.627906250e+0,
-4.100000000e+1,6.198437500e+0,-1.808000000e+0,
-4.200000000e+1,6.606250000e+0,-1.627200000e+0,
-4.103125000e+1,6.601562500e+0,-1.809412500e+0,
-4.000000000e+1,6.006250000e+0,-1.536800000e+0,
-4.300781250e+1,5.801562500e+0,-1.720425000e+0,
-3.798437500e+1,6.006250000e+0,-1.717600000e+0,
-3.903906250e+1,6.198437500e+0,-1.626493750e+0,
-4.100000000e+1,5.789062500e+0,-1.630731250e+0,
-3.901562500e+1,5.604687500e+0,-1.808706250e+0,
-3.700000000e+1,6.192187500e+0,-1.538918750e+0,
-3.801562500e+1,6.200000000e+0,-1.537506250e+0,
-4.000781250e+1,6.200000000e+0,-1.627200000e+0,
-3.704687500e+1,5.996875000e+0,-1.536800000e+0,
-3.300781250e+1,5.600000000e+0,-1.718306250e+0,
-3.596093750e+1,4.995312500e+0,-1.717600000e+0,
-3.600781250e+1,5.198437500e+0,-1.446400000e+0,
-3.601562500e+1,5.401562500e+0,-1.443575000e+0,
-3.500781250e+1,5.200000000e+0,-1.626493750e+0,
-3.703125000e+1,4.998437500e+0,-1.267012500e+0,
-3.697656250e+1,4.800000000e+0,-1.267718750e+0,
-3.498437500e+1,4.996875000e+0,-1.356000000e+0,
-3.503125000e+1,4.600000000e+0,-1.265600000e+0,
-3.598437500e+1,4.995312500e+0,-1.356000000e+0,
-3.300000000e+1,4.800000000e+0,-1.264187500e+0,
-3.599218750e+1,5.006250000e+0,-1.267012500e+0,
-3.400000000e+1,5.398437500e+0,-1.536800000e+0,
-3.700000000e+1,4.581250000e+0,-1.168843750e+0,
-3.403125000e+1,4.404687500e+0,-1.084800000e+0,
-3.397656250e+1,4.600000000e+0,-1.084800000e+0,
-3.500781250e+1,4.406250000e+0,-1.356000000e+0,
-3.296875000e+1,4.401562500e+0,-9.944000000e-1,
-3.200781250e+1,4.600000000e+0,-9.040000000e-1,
-3.400000000e+1,4.400000000e+0,-9.061187500e-1,
-3.099218750e+1,4.198437500e+0,-1.175200000e+0,
-3.199218750e+1,4.000000000e+0,-9.944000000e-1,
-3.300000000e+1,4.196875000e+0,-1.175200000e+0,
-3.100000000e+1,4.201562500e+0,-9.040000000e-1,
-3.200000000e+1,3.998437500e+0,-9.936937500e-1,
-3.100000000e+1,4.001562500e+0,-9.040000000e-1,
-3.200000000e+1,3.598437500e+0,-9.944000000e-1,
-3.201562500e+1,3.600000000e+0,-9.061187500e-1,
-2.901562500e+1,3.598437500e+0,-9.025875000e-1,
-2.796875000e+1,3.795312500e+0,-1.265600000e+0,
-3.000781250e+1,3.596875000e+0,-9.040000000e-1,
-2.600000000e+1,3.000000000e+0,-8.114812500e-1,
-3.002343750e+1,3.612500000e+0,-6.377437500e-1,
-2.797656250e+1,3.587500000e+0,-1.086212500e+0,
-2.800781250e+1,2.995312500e+0,-7.189625000e-1,
