CH1,CH2,CH3,CH4,Ts
2.598593750e+2,-8.378125000e-2,-2.000000000e-2,7.000000000e-2,
2.673281250e+2,-8.031250000e-2,-1.023437500e-2,4.015625000e-2,
2.683750000e+2,-1.000625000e-1,-3.132812500e-2,4.039062500e-2,
2.621406250e+2,-7.931250000e-2,-2.914062500e-2,5.023437500e-2,
2.638437500e+2,-8.456250000e-2,-1.000000000e-2,3.875000000e-2,
2.639687500e+2,-9.200000000e-2,-2.000000000e-2,2.046875000e-2,
2.660156250e+2,-8.784375000e-2,-1.031250000e-2,5.093750000e-2,
2.640312500e+2,-9.221875000e-2,-4.007812500e-2,4.914062500e-2,
2.641718750e+2,-9.587500000e-2,6.250000000e-4,5.062500000e-2,
2.598437500e+2,-8.771875000e-2,1.000000000e-2,4.859375000e-2,
2.695000000e+2,-8.393750000e-2,-1.992187500e-2,1.000000000e-2,
2.686406250e+2,-8.096875000e-2,-1.015625000e-3,6.007812500e-2,
2.600156250e+2,-6.375000000e-2,-8.203125000e-3,4.000000000e-2,
2.639062500e+2,-8.231250000e-2,-2.203125000e-2,3.992187500e-2,
2.590468750e+2,-8.340625000e-2,1.414062500e-2,5.023437500e-2,
2.564843750e+2,-9.621875000e-2,2.242187500e-2,2.906250000e-2,
2.622656250e+2,-9.987500000e-2,-2.679687500e-2,2.992187500e-2,
2.599375000e+2,-9.200000000e-2,-4.046875000e-2,5.000000000e-2,
2.619531250e+2,-9.190625000e-2,-2.031250000e-2,4.000000000e-2,
2.600625000e+2,-8.409375000e-2,-1.085937500e-2,4.953125000e-2,
2.641093750e+2,-9.600000000e-2,2.000000000e-2,6.953125000e-2,
2.617968750e+2,-7.987500000e-2,-2.039062500e-2,7.062500000e-2,
2.621406250e+2,-8.800000000e-2,-2.015625000e-2,3.007812500e-2,
2.660312500e+2,-7.578125000e-2,-4.000000000e-2,4.976562500e-2,
2.639375000e+2,-8.012500000e-2,-9.921875000e-3,4.000000000e-2,
2.639062500e+2,-7.575000000e-2,-1.000000000e-2,4.007812500e-2,
2.620000000e+2,-7.618750000e-2,-7.812500000e-5,2.976562500e-2,
2.616875000e+2,-8.068750000e-2,0.000000000e+0,4.992187500e-2,
2.582031250e+2,-8.837500000e-2,-3.000000000e-2,3.015625000e-2,
2.641875000e+2,-8.765625000e-2,1.328125000e-3,2.007812500e-2,
2.619687500e+2,-8.400000000e-2,1.562500000e-4,1.968750000e-2,
2.639375000e+2,-8.840625000e-2,9.375000000e-3,3.953125000e-2,
2.597187500e+2,-9.200000000e-2,-9.765625000e-3,4.984375000e-2,
2.601250000e+2,-8.768750000e-2,9.843750000e-3,5.007812500e-2,
2.623593750e+2,-8.418750000e-2,-1.062500000e-2,3.046875000e-2,
2.661093750e+2,-8.787500000e-2,0.000000000e+0,1.070312500e-2,
2.636250000e+2,-7.946875000e-2,-2.085937500e-2,6.039062500e-2,
2.596093750e+2,-8.078125000e-2,-1.945312500e-2,3.867187500e-2,
2.582343750e+2,-8.775000000e-2,-1.007812500e-2,3.992187500e-2,
2.622656250e+2,-8.003125000e-2,-9.140625000e-3,3.007812500e-2,
2.619062500e+2,-8.856250000e-2,9.765625000e-3,4.976562500e-2,
2.620468750e+2,-9.309375000e-2,-2.062500000e-2,5.039062500e-2,
2.619062500e+2,-1.080937500e-1,-9.531250000e-3,3.031250000e-2,
2.599218750e+2,-8.656250000e-2,0.000000000e+0,2.953125000e-2,
2.600937500e+2,-7.628125000e-2,-9.843750000e-3,3.039062500e-2,
2.620937500e+2,-8.803125000e-2,-9.140625000e-3,3.750000000e-2,
2.618750000e+2,-6.825000000e-2,-1.421875000e-2,7.765625000e-2,
2.599062500e+2,-8.303125000e-2,2.078125000e-2,8.906250000e-2,
2.637031250e+2,-8.003125000e-2,-8.828125000e-3,8.937500000e-2,
2.641562500e+2,-8.393750000e-2,-7.812500000e-4,4.000000000e-2,
2.602656250e+2,-7.631250000e-2,1.562500000e-4,3.015625000e-2,
2.596093750e+2,-7.575000000e-2,-2.000000000e-2,4.000000000e-2,
2.657031250e+2,-9.165625000e-2,4.687500000e-4,4.007812500e-2,
2.642968750e+2,-8.840625000e-2,1.000000000e-2,5.007812500e-2,
2.637656250e+2,-8.368750000e-2,-3.125000000e-4,6.945312500e-2,
2.660937500e+2,-9.212500000e-2,-2.023437500e-2,1.921875000e-2,
2.604218750e+2,-8.406250000e-2,-8.750000000e-3,3.078125000e-2,
2.578593750e+2,-9.200000000e-2,9.062500000e-3,5.992187500e-2,
2.678437500e+2,-8.837500000e-2,-3.007812500e-2,2.820312500e-2,
2.641406250e+2,-7.996875000e-2,1.164062500e-2,1.054687500e-2,
2.579062500e+2,-8.009375000e-2,9.843750000e-3,4.132812500e-2,
2.639062500e+2,-8.400000000e-2,8.906250000e-3,3.953125000e-2,
2.620156250e+2,-8.812500000e-2,-2.031250000e-2,4.070312500e-2,
2.658750000e+2,-9.600000000e-2,2.656250000e-3,6.109375000e-2,
2.641406250e+2,-8.393750000e-2,1.015625000e-2,5.773437500e-2,
2.620156250e+2,-7.596875000e-2,9.140625000e-3,4.101562500e-2,
2.638437500e+2,-7.625000000e-2,-7.812500000e-5,6.882812500e-2,
2.681250000e+2,-8.846875000e-2,1.117187500e-2,2.992187500e-2,
2.599687500e+2,-8.740625000e-2,8.750000000e-3,7.148437500e-2,
2.598593750e+2,-8.506250000e-2,-1.078125000e-2,4.757812500e-2,
2.620000000e+2,-1.040625000e-1,1.640625000e-3,4.078125000e-2,
2.619843750e+2,-8.253125000e-2,1.914062500e-2,5.007812500e-2,
2.638906250e+2,-8.053125000e-2,-2.265625000e-2,5.023437500e-2,
2.641406250e+2,-9.206250000e-2,-2.781250000e-2,5.992187500e-2,
2.620312500e+2,-8.800000000e-2,9.765625000e-3,4.992187500e-2,
2.602031250e+2,-9.200000000e-2,-3.085937500e-2,7.000000000e-2,
2.540312500e+2,-8.812500000e-2,-1.562500000e-4,4.007812500e-2,
2.611250000e+2,-8.800000000e-2,1.054687500e-2,5.000000000e-2,
2.717187500e+2,-8.784375000e-2,1.015625000e-3,2.000000000e-2,
2.704062500e+2,-9.168750000e-2,-2.812500000e-3,4.968750000e-2,
2.680625000e+2,-8.946875000e-2,1.781250000e-2,6.078125000e-2,
2.677031250e+2,-8.003125000e-2,2.656250000e-3,5.960937500e-2,
2.599687500e+2,-8.762500000e-2,-3.007812500e-2,9.054687500e-2,
2.662500000e+2,-8.456250000e-2,2.031250000e-2,4.125000000e-2,
2.638281250e+2,-8.012500000e-2,9.921875000e-3,4.984375000e-2,
2.621406250e+2,-7.978125000e-2,0.000000000e+0,3.015625000e-2,
2.681718750e+2,-8.762500000e-2,0.000000000e+0,4.960937500e-2,
2.677500000e+2,-9.606250000e-2,8.984375000e-3,4.015625000e-2,
2.639687500e+2,-8.437500000e-2,3.031250000e-2,3.992187500e-2,
2.638593750e+2,-8.400000000e-2,-2.000000000e-2,4.000000000e-2,
2.578437500e+2,-8.000000000e-2,-1.007812500e-2,3.000000000e-2,
2.580937500e+2,-8.768750000e-2,-1.007812500e-2,2.992187500e-2,
2.620000000e+2,-9.206250000e-2,7.812500000e-5,2.984375000e-2,
2.600000000e+2,-8.415625000e-2,1.000000000e-2,3.976562500e-2,
2.620000000e+2,-8.396875000e-2,1.000000000e-2,4.945312500e-2,
2.640156250e+2,-8.400000000e-2,-6.250000000e-4,6.007812500e-2,
2.619687500e+2,-8.400000000e-2,-1.960937500e-2,5.000000000e-2,
2.640468750e+2,-8.400000000e-2,1.031250000e-2,6.000000000e-2,
2.700000000e+2,-8.403125000e-2,0.000000000e+0,5.000000000e-2,
2.659531250e+2,-8.400000000e-2,2.000000000e-2,7.968750000e-2,
2.680000000e+2,-7.987500000e-2,0.000000000e+0,6.101562500e-2,
2.639375000e+2,-7.603125000e-2,-9.609375000e-3,4.984375000e-2,
2.640468750e+2,-8.009375000e-2,1.992187500e-2,5.000000000e-2,
2.680000000e+2,-8.828125000e-2,-7.812500000e-5,3.023437500e-2,
2.620781250e+2,-1.000312500e-1,9.921875000e-3,3.968750000e-2,
2.640000000e+2,-8.415625000e-2,2.000000000e-2,4.960937500e-2,
2.660468750e+2,-9.537500000e-2,1.007812500e-2,6.000000000e-2,
2.620000000e+2,-9.643750000e-2,-1.015625000e-2,3.960937500e-2,
2.599843750e+2,-8.018750000e-2,-1.054687500e-2,2.976562500e-2,
2.640000000e+2,-8.359375000e-2,1.945312500e-2,5.015625000e-2,
2.598437500e+2,-8.790625000e-2,1.953125000e-3,1.976562500e-2,
2.579687500e+2,-8.496875000e-2,-9.843750000e-3,5.914062500e-2,
2.659218750e+2,-7.118750000e-2,-1.703125000e-2,4.968750000e-2,
2.659062500e+2,-9.021875000e-2,-3.148437500e-2,7.867187500e-2,
2.580000000e+2,-8.418750000e-2,-1.101562500e-2,6.007812500e-2,
2.659062500e+2,-7.996875000e-2,-1.929687500e-2,4.976562500e-2,
2.640000000e+2,-8.368750000e-2,-1.921875000e-2,5.031250000e-2,
2.620468750e+2,-8.809375000e-2,-3.078125000e-2,4.015625000e-2,
2.580625000e+2,-7.993750000e-2,8.281250000e-3,4.929687500e-2,
2.578593750e+2,-9.193750000e-2,7.031250000e-4,6.046875000e-2,
2.658906250e+2,-8.396875000e-2,6.250000000e-4,2.015625000e-2,
2.624375000e+2,-8.800000000e-2,-2.117187500e-2,3.953125000e-2,
2.579062500e+2,-8.403125000e-2,1.000000000e-2,3.992187500e-2,
2.637500000e+2,-8.409375000e-2,-2.929687500e-2,5.992187500e-2,
2.622500000e+2,-8.800000000e-2,-2.062500000e-2,4.015625000e-2,
2.599218750e+2,-8.384375000e-2,-1.000000000e-2,5.929687500e-2,
2.620156250e+2,-7.609375000e-2,-1.000000000e-2,7.007812500e-2,
2.599687500e+2,-8.800000000e-2,1.562500000e-4,5.015625000e-2,
2.658437500e+2,-8.006250000e-2,7.812500000e-5,5.000000000e-2,
2.680156250e+2,-9.612500000e-2,1.023437500e-2,4.000000000e-2,
2.600000000e+2,-9.171875000e-2,2.343750000e-4,5.000000000e-2,
2.640156250e+2,-8.028125000e-2,-2.007812500e-2,4.000000000e-2,
2.579843750e+2,-9.196875000e-2,1.007812500e-2,4.968750000e-2,
2.619843750e+2,-7.487500000e-2,0.000000000e+0,5.960937500e-2,
2.619843750e+2,-7.681250000e-2,1.015625000e-2,7.984375000e-2,
2.621093750e+2,-9.243750000e-2,-7.812500000e-5,8.023437500e-2,
2.578125000e+2,-8.750000000e-2,-1.015625000e-2,6.992187500e-2,
2.676718750e+2,-7.593750000e-2,-2.007812500e-2,7.000000000e-2,
2.661562500e+2,-8.446875000e-2,-9.218750000e-3,6.007812500e-2,
2.619687500e+2,-9.203125000e-2,1.000000000e-2,4.976562500e-2,
2.659062500e+2,-9.203125000e-2,-9.843750000e-3,6.085937500e-2,
2.662656250e+2,-8.753125000e-2,-9.531250000e-3,1.992187500e-2,
2.620156250e+2,-8.009375000e-2,-2.953125000e-2,5.906250000e-2,
2.622187500e+2,-9.196875000e-2,-1.265625000e-2,3.226562500e-2,
2.539843750e+2,-8.415625000e-2,-7.578125000e-3,1.914062500e-2,
2.617500000e+2,-8.381250000e-2,-2.289062500e-2,3.750000000e-2,
2.580625000e+2,-8.090625000e-2,7.734375000e-3,5.921875000e-2,
2.579843750e+2,-7.590625000e-2,-9.375000000e-3,6.007812500e-2,
2.619687500e+2,-8.743750000e-2,-2.062500000e-2,6.992187500e-2,
2.659687500e+2,-9.212500000e-2,1.000000000e-2,4.976562500e-2,
2.699843750e+2,-8.400000000e-2,-7.812500000e-5,4.015625000e-2,
2.681406250e+2,-9.193750000e-2,-1.015625000e-2,5.000000000e-2,
2.560468750e+2,-8.412500000e-2,-1.562500000e-4,5.000000000e-2,
2.619375000e+2,-8.400000000e-2,-2.976562500e-2,7.062500000e-2,
2.600000000e+2,-8.012500000e-2,-8.984375000e-3,5.890625000e-2,
2.598593750e+2,-8.381250000e-2,1.906250000e-2,2.007812500e-2,
2.660156250e+2,-9.196875000e-2,-1.898437500e-2,9.000000000e-2,
2.619062500e+2,-8.815625000e-2,1.851562500e-2,4.929687500e-2,
2.600468750e+2,-8.443750000e-2,-4.023437500e-2,4.015625000e-2,
2.598593750e+2,-7.587500000e-2,1.125000000e-2,5.054687500e-2,
2.560781250e+2,-9.600000000e-2,-2.046875000e-2,4.898437500e-2,
2.621562500e+2,-9.181250000e-2,1.070312500e-2,3.007812500e-2,
2.618906250e+2,-8.828125000e-2,-2.242187500e-2,5.140625000e-2,
2.620625000e+2,-9.193750000e-2,-2.960937500e-2,4.890625000e-2,
2.597031250e+2,-8.353125000e-2,-1.828125000e-2,3.984375000e-2,
2.539218750e+2,-8.009375000e-2,3.125000000e-4,3.992187500e-2,
2.583281250e+2,-8.440625000e-2,-1.140625000e-2,4.031250000e-2,
2.642031250e+2,-8.800000000e-2,-2.171875000e-2,6.164062500e-2,
2.680156250e+2,-8.806250000e-2,-1.601562500e-2,7.960937500e-2,
2.658437500e+2,-9.600000000e-2,1.953125000e-2,4.867187500e-2,
2.578750000e+2,-1.079687500e-1,-2.203125000e-2,4.023437500e-2,
2.602500000e+2,-9.184375000e-2,-1.906250000e-2,4.976562500e-2,
2.700312500e+2,-8.412500000e-2,-2.039062500e-2,3.992187500e-2,
2.656406250e+2,-8.796875000e-2,-1.968750000e-2,4.070312500e-2,
2.620937500e+2,-8.000000000e-2,0.000000000e+0,1.000000000e-2,
2.638593750e+2,-8.796875000e-2,-1.015625000e-2,5.968750000e-2,
2.579218750e+2,-8.425000000e-2,-3.046875000e-2,5.031250000e-2,
2.639531250e+2,-8.356250000e-2,-1.171875000e-3,4.015625000e-2,
2.679062500e+2,-8.837500000e-2,6.875000000e-3,3.000000000e-2,
2.600156250e+2,-8.059375000e-2,3.398437500e-2,3.093750000e-2,
2.639843750e+2,-8.018750000e-2,-1.000000000e-2,2.007812500e-2,
2.579218750e+2,-7.590625000e-2,9.921875000e-3,5.039062500e-2,
2.599843750e+2,-8.765625000e-2,-3.179687500e-2,3.953125000e-2,
2.559843750e+2,-8.800000000e-2,-3.984375000e-2,4.046875000e-2,
2.600000000e+2,-8.796875000e-2,-1.039062500e-2,3.968750000e-2,
2.600156250e+2,-8.428125000e-2,9.765625000e-3,2.015625000e-2,
2.678437500e+2,-7.206250000e-2,-1.976562500e-2,5.000000000e-2,
2.661406250e+2,-9.159375000e-2,-9.843750000e-3,1.960937500e-2,
2.659843750e+2,-9.209375000e-2,-9.375000000e-3,2.984375000e-2,
2.640781250e+2,-8.793750000e-2,9.531250000e-3,5.000000000e-2,
2.621406250e+2,-8.006250000e-2,-3.226562500e-2,4.000000000e-2,
2.581093750e+2,-8.406250000e-2,-2.976562500e-2,6.085937500e-2,
2.598125000e+2,-7.962500000e-2,-9.296875000e-3,5.945312500e-2,
2.660156250e+2,-7.631250000e-2,-2.343750000e-4,3.968750000e-2,
2.601250000e+2,-8.396875000e-2,-1.984375000e-2,3.968750000e-2,
2.578906250e+2,-8.021875000e-2,1.007812500e-2,3.015625000e-2,
2.620000000e+2,-9.250000000e-2,-2.054687500e-2,4.992187500e-2,
2.581406250e+2,-8.312500000e-2,-1.945312500e-2,3.000000000e-2,
2.598125000e+2,-7.615625000e-2,-9.765625000e-3,6.023437500e-2,
2.617187500e+2,-8.831250000e-2,-1.117187500e-2,6.007812500e-2,
2.641875000e+2,-9.178125000e-2,-3.015625000e-2,3.976562500e-2,
2.581406250e+2,-8.406250000e-2,-8.906250000e-3,4.000000000e-2,
2.617031250e+2,-9.206250000e-2,-7.812500000e-4,4.046875000e-2,
2.620156250e+2,-8.390625000e-2,-2.007812500e-2,4.937500000e-2,
2.639062500e+2,-7.971875000e-2,2.343750000e-4,3.031250000e-2,
2.639375000e+2,-7.187500000e-2,2.343750000e-4,4.945312500e-2,
2.642031250e+2,-7.640625000e-2,-9.921875000e-3,1.992187500e-2,
2.581093750e+2,-8.812500000e-2,0.000000000e+0,5.085937500e-2,
2.617031250e+2,-8.800000000e-2,-2.976562500e-2,4.000000000e-2,
2.639843750e+2,-9.212500000e-2,-1.976562500e-2,3.007812500e-2,
2.622187500e+2,-8.081250000e-2,-4.062500000e-2,7.000000000e-2,
2.578281250e+2,-8.253125000e-2,-2.187500000e-3,5.015625000e-2,
2.621875000e+2,-8.681250000e-2,-1.789062500e-2,2.976562500e-2,
2.600312500e+2,-6.793750000e-2,-1.078125000e-2,4.992187500e-2,
2.645000000e+2,-8.434375000e-2,-1.898437500e-2,3.000000000e-2,
2.637968750e+2,-8.396875000e-2,-2.023437500e-2,5.000000000e-2,
2.616718750e+2,-9.212500000e-2,-1.039062500e-2,4.000000000e-2,
2.578593750e+2,-9.190625000e-2,-2.343750000e-4,5.945312500e-2,
2.602968750e+2,-8.400000000e-2,0.000000000e+0,6.054687500e-2,
2.639062500e+2,-8.409375000e-2,-2.031250000e-2,4.000000000e-2,
2.599375000e+2,-8.400000000e-2,-2.984375000e-2,5.023437500e-2,
2.598750000e+2,-8.015625000e-2,-2.000000000e-2,2.000000000e-2,
2.581875000e+2,-9.218750000e-2,-1.992187500e-2,6.000000000e-2,
2.661875000e+2,-8.321875000e-2,0.000000000e+0,4.007812500e-2,
2.640937500e+2,-7.606250000e-2,-7.812500000e-5,5.968750000e-2,
2.678125000e+2,-8.540625000e-2,1.000000000e-2,5.000000000e-2,
2.595781250e+2,-9.625000000e-2,-2.023437500e-2,6.000000000e-2,
2.599843750e+2,-9.131250000e-2,-2.976562500e-2,4.023437500e-2,
2.580625000e+2,-8.387500000e-2,-1.929687500e-2,3.968750000e-2,
2.621406250e+2,-8.418750000e-2,-1.054687500e-2,4.023437500e-2,
2.571406250e+2,-8.371875000e-2,-1.921875000e-2,3.000000000e-2,
2.524062500e+2,-8.012500000e-2,-1.015625000e-3,3.945312500e-2,
2.651250000e+2,-8.362500000e-2,-2.968750000e-2,5.000000000e-2,
2.674531250e+2,-7.650000000e-2,1.187500000e-2,3.953125000e-2,
2.571718750e+2,-8.768750000e-2,-1.210937500e-2,3.031250000e-2,
2.567343750e+2,-7.637500000e-2,-4.015625000e-2,5.039062500e-2,
2.642500000e+2,-9.203125000e-2,-2.937500000e-2,5.023437500e-2,
2.617968750e+2,-8.000000000e-2,-8.125000000e-3,6.976562500e-2,
2.619218750e+2,-9.218750000e-2,1.921875000e-2,3.023437500e-2,
2.600000000e+2,-8.437500000e-2,-3.070312500e-2,2.992187500e-2,
2.621562500e+2,-1.004062500e-1,-9.453125000e-3,2.937500000e-2,
2.618750000e+2,-8.740625000e-2,-1.007812500e-2,5.921875000e-2,
2.622500000e+2,-8.393750000e-2,9.687500000e-3,4.187500000e-2,
2.682031250e+2,-7.600000000e-2,-7.968750000e-3,3.828125000e-2,
2.634843750e+2,-8.709375000e-2,-1.171875000e-2,5.968750000e-2,
2.540625000e+2,-9.362500000e-2,-7.343750000e-3,4.312500000e-2,
2.577812500e+2,-7.209375000e-2,-2.882812500e-2,3.007812500e-2,
2.578281250e+2,-8.359375000e-2,-3.109375000e-2,4.000000000e-2,
2.620625000e+2,-8.790625000e-2,9.765625000e-3,3.007812500e-2,
2.562812500e+2,-9.212500000e-2,-1.023437500e-2,6.007812500e-2,
2.594531250e+2,-7.640625000e-2,-3.976562500e-2,5.023437500e-2,
2.620937500e+2,-7.596875000e-2,3.906250000e-4,3.984375000e-2,
2.601875000e+2,-7.215625000e-2,-6.250000000e-4,2.015625000e-2,
2.597968750e+2,-7.903125000e-2,-4.031250000e-2,5.031250000e-2,
2.638750000e+2,-9.190625000e-2,-8.281250000e-3,6.023437500e-2,
2.621093750e+2,-8.406250000e-2,9.375000000e-3,6.960937500e-2,
2.580468750e+2,-7.965625000e-2,-3.062500000e-2,3.929687500e-2,
2.579687500e+2,-9.206250000e-2,-3.820312500e-2,3.984375000e-2,
2.599218750e+2,-8.371875000e-2,9.375000000e-4,3.007812500e-2,
2.601875000e+2,-8.006250000e-2,-2.179687500e-2,5.109375000e-2,
2.539531250e+2,-9.212500000e-2,-2.851562500e-2,5.937500000e-2,
2.598593750e+2,-9.193750000e-2,2.734375000e-3,5.093750000e-2,
2.580468750e+2,-8.796875000e-2,-2.421875000e-3,6.859375000e-2,
2.618281250e+2,-8.409375000e-2,-3.148437500e-2,2.968750000e-2,
2.639843750e+2,-9.193750000e-2,-2.968750000e-2,5.007812500e-2,
2.621718750e+2,-7.953125000e-2,-2.945312500e-2,3.000000000e-2,
2.559687500e+2,-8.034375000e-2,-8.125000000e-3,5.007812500e-2,
2.556875000e+2,-8.409375000e-2,-1.406250000e-3,2.929687500e-2,
2.659843750e+2,-8.396875000e-2,-3.015625000e-2,4.085937500e-2,
2.582500000e+2,-8.393750000e-2,-2.039062500e-2,4.000000000e-2,
2.596562500e+2,-8.418750000e-2,-3.992187500e-2,5.054687500e-2,
2.620937500e+2,-8.787500000e-2,-8.281250000e-3,5.992187500e-2,
2.600625000e+2,-8.003125000e-2,-6.250000000e-4,5.000000000e-2,
2.600156250e+2,-8.400000000e-2,-9.765625000e-3,6.000000000e-2,
2.580312500e+2,-7.221875000e-2,9.921875000e-3,4.031250000e-2,
2.597500000e+2,-7.925000000e-2,9.375000000e-4,4.000000000e-2,
2.637343750e+2,-8.837500000e-2,-9.140625000e-3,7.000000000e-2,
2.660156250e+2,-7.687500000e-2,-1.906250000e-2,6.023437500e-2,
2.639375000e+2,-7.575000000e-2,-1.429687500e-2,4.007812500e-2,
2.597500000e+2,-7.915625000e-2,1.562500000e-4,4.976562500e-2,
2.581250000e+2,-9.521875000e-2,-1.992187500e-2,5.054687500e-2,
2.641250000e+2,-9.321875000e-2,-1.976562500e-2,3.929687500e-2,
2.576406250e+2,-8.003125000e-2,1.000000000e-2,6.960937500e-2,
2.522812500e+2,-8.762500000e-2,-9.921875000e-3,6.093750000e-2,
2.641875000e+2,-8.415625000e-2,-9.843750000e-3,4.101562500e-2,
2.597031250e+2,-8.400000000e-2,1.562500000e-4,1.968750000e-2,
2.600312500e+2,-8.375000000e-2,-1.000000000e-2,5.000000000e-2,
2.600625000e+2,-8.809375000e-2,0.000000000e+0,2.000000000e-2,
2.598906250e+2,-7.612500000e-2,-9.921875000e-3,4.984375000e-2,
2.539218750e+2,-7.553125000e-2,-1.992187500e-2,5.007812500e-2,
2.560937500e+2,-8.809375000e-2,-1.000000000e-2,5.023437500e-2,
2.600000000e+2,-7.193750000e-2,-2.031250000e-2,3.984375000e-2,
2.620000000e+2,-9.168750000e-2,-4.023437500e-2,5.968750000e-2,
2.580625000e+2,-8.806250000e-2,6.250000000e-4,5.007812500e-2,
2.520000000e+2,-9.203125000e-2,-1.093750000e-2,4.992187500e-2,
2.580625000e+2,-8.396875000e-2,-3.007812500e-2,5.000000000e-2,
2.599375000e+2,-8.812500000e-2,-1.976562500e-2,5.000000000e-2,
2.580156250e+2,-8.781250000e-2,-1.000000000e-2,3.968750000e-2,
2.620468750e+2,-7.209375000e-2,0.000000000e+0,6.929687500e-2,
2.639218750e+2,-8.812500000e-2,-2.023437500e-2,6.023437500e-2,
2.580000000e+2,-7.996875000e-2,-1.007812500e-2,5.000000000e-2,
2.639531250e+2,-8.793750000e-2,7.812500000e-5,6.968750000e-2,
2.621250000e+2,-7.600000000e-2,2.000000000e-2,6.054687500e-2,
2.580000000e+2,-8.790625000e-2,-7.812500000e-5,4.976562500e-2,
2.619843750e+2,-7.653125000e-2,7.812500000e-5,6.000000000e-2,
2.580000000e+2,-7.581250000e-2,-2.015625000e-2,3.960937500e-2,
2.580000000e+2,-8.384375000e-2,-1.070312500e-2,3.953125000e-2,
2.580000000e+2,-8.812500000e-2,1.046875000e-2,8.007812500e-2,
2.599375000e+2,-8.050000000e-2,-1.773437500e-2,3.117187500e-2,
2.579687500e+2,-7.578125000e-2,-2.250000000e-2,3.804687500e-2,
2.679687500e+2,-8.646875000e-2,-8.046875000e-3,7.953125000e-2,
2.619062500e+2,-9.275000000e-2,-2.289062500e-2,6.210937500e-2,
2.600000000e+2,-8.412500000e-2,9.765625000e-3,5.992187500e-2,
2.639062500e+2,-7.996875000e-2,-1.929687500e-2,7.007812500e-2,
2.660000000e+2,-8.771875000e-2,8.828125000e-3,6.046875000e-2,
2.563125000e+2,-8.809375000e-2,-1.867187500e-2,5.992187500e-2,
2.499687500e+2,-7.996875000e-2,-1.179687500e-2,6.039062500e-2,
2.559218750e+2,-8.796875000e-2,2.343750000e-4,4.023437500e-2,
2.578906250e+2,-7.993750000e-2,-9.375000000e-3,3.984375000e-2,
2.637656250e+2,-7.603125000e-2,-2.000000000e-2,4.976562500e-2,
2.622343750e+2,-7.196875000e-2,-1.976562500e-2,5.007812500e-2,
2.577656250e+2,-8.418750000e-2,-3.015625000e-2,4.007812500e-2,
2.657187500e+2,-8.400000000e-2,-2.000000000e-2,4.945312500e-2,
2.641718750e+2,-8.396875000e-2,-2.000000000e-2,6.984375000e-2,
2.620312500e+2,-8.409375000e-2,9.921875000e-3,6.015625000e-2,
2.600468750e+2,-9.206250000e-2,-2.039062500e-2,4.992187500e-2,
2.580468750e+2,-9.193750000e-2,6.250000000e-4,6.007812500e-2,
2.559687500e+2,-8.796875000e-2,-2.343750000e-4,5.992187500e-2,
2.639062500e+2,-8.400000000e-2,-7.812500000e-5,5.000000000e-2,
2.679375000e+2,-8.378125000e-2,0.000000000e+0,5.992187500e-2,
2.579687500e+2,-7.590625000e-2,-1.015625000e-2,6.023437500e-2,
2.599843750e+2,-7.581250000e-2,-2.992187500e-2,5.007812500e-2,
2.601093750e+2,-7.231250000e-2,1.046875000e-2,5.968750000e-2,
2.579062500e+2,-8.875000000e-2,-1.031250000e-2,7.039062500e-2,
2.656406250e+2,-9.606250000e-2,-9.765625000e-3,3.976562500e-2,
2.681406250e+2,-9.125000000e-2,-7.812500000e-5,3.992187500e-2,
2.621562500e+2,-8.015625000e-2,-2.093750000e-2,2.992187500e-2,
2.579531250e+2,-9.212500000e-2,-3.000000000e-2,5.968750000e-2,
2.620000000e+2,-8.353125000e-2,-3.906250000e-4,5.062500000e-2,
2.599843750e+2,-8.031250000e-2,6.250000000e-4,3.015625000e-2,
2.639062500e+2,-8.803125000e-2,-1.835937500e-2,3.812500000e-2,
2.621250000e+2,-8.025000000e-2,-2.390625000e-2,7.992187500e-2,
2.599687500e+2,-7.590625000e-2,1.921875000e-2,5.085937500e-2,
2.619062500e+2,-8.768750000e-2,-1.398437500e-2,6.890625000e-2,
2.600625000e+2,-8.112500000e-2,-2.179687500e-2,5.968750000e-2,
2.559687500e+2,-7.600000000e-2,-2.007812500e-2,8.031250000e-2,
2.639687500e+2,-7.965625000e-2,-1.062500000e-2,6.882812500e-2,
2.620000000e+2,-8.412500000e-2,0.000000000e+0,3.984375000e-2,
2.619843750e+2,-7.203125000e-2,-2.000000000e-2,2.992187500e-2,
2.640156250e+2,-7.996875000e-2,9.921875000e-3,3.000000000e-2,
2.600625000e+2,-7.193750000e-2,-2.023437500e-2,4.000000000e-2,
2.599531250e+2,-8.765625000e-2,-1.023437500e-2,5.062500000e-2,
2.620156250e+2,-8.421875000e-2,-1.000000000e-2,5.953125000e-2,
2.560781250e+2,-8.406250000e-2,-2.070312500e-2,3.000000000e-2,
2.580625000e+2,-7.606250000e-2,-3.992187500e-2,7.000000000e-2,
2.599687500e+2,-7.975000000e-2,-1.867187500e-2,5.937500000e-2,
2.581406250e+2,-8.015625000e-2,-2.125000000e-2,3.007812500e-2,
2.640156250e+2,-7.993750000e-2,-2.867187500e-2,6.109375000e-2,
2.575781250e+2,-9.200000000e-2,1.484375000e-3,4.890625000e-2,
2.582031250e+2,-9.590625000e-2,-7.031250000e-4,2.898437500e-2,
