CH1,CH3,CH4,Ts
4.000000000e+1,2.399687500e+0,7.200000000e+0,
4.399218750e+1,2.320312500e+0,6.800781250e+0,
3.798437500e+1,2.360000000e+0,7.001562500e+0,
4.003906250e+1,2.360625000e+0,6.800781250e+0,
4.300781250e+1,2.480000000e+0,6.800000000e+0,
4.300000000e+1,2.400937500e+0,7.000000000e+0,
4.107812500e+1,2.434687500e+0,7.104687500e+0,
3.796093750e+1,2.520312500e+0,6.800000000e+0,
4.300000000e+1,2.358750000e+0,6.902343750e+0,
3.703125000e+1,2.320625000e+0,7.001562500e+0,
3.993750000e+1,2.360625000e+0,7.100000000e+0,
4.101562500e+1,2.400312500e+0,6.996093750e+0,
3.999218750e+1,2.400000000e+0,6.600000000e+0,
4.205468750e+1,2.360000000e+0,7.000000000e+0,
4.398437500e+1,2.400000000e+0,7.096875000e+0,
3.900000000e+1,2.282187500e+0,6.697656250e+0,
4.199218750e+1,2.519687500e+0,6.800000000e+0,
3.801562500e+1,2.280000000e+0,6.899218750e+0,
3.800000000e+1,2.441562500e+0,6.696093750e+0,
3.800781250e+1,2.362812500e+0,6.598437500e+0,
4.100781250e+1,2.359687500e+0,6.800000000e+0,
3.600000000e+1,2.360312500e+0,6.700000000e+0,
4.100000000e+1,2.399375000e+0,6.799218750e+0,
3.900781250e+1,2.319687500e+0,6.800000000e+0,
3.900781250e+1,2.359687500e+0,6.700000000e+0,
3.800000000e+1,2.279687500e+0,6.797656250e+0,
4.000781250e+1,2.400625000e+0,6.799218750e+0,
3.599218750e+1,2.280312500e+0,6.697656250e+0,
3.802343750e+1,2.521875000e+0,6.600000000e+0,
3.800000000e+1,2.398437500e+0,6.800781250e+0,
3.799218750e+1,2.359687500e+0,6.696093750e+0,
4.000000000e+1,2.360937500e+0,6.599218750e+0,
3.698437500e+1,2.402500000e+0,6.797656250e+0,
3.700000000e+1,2.279687500e+0,6.799218750e+0,
3.697656250e+1,2.360000000e+0,6.600000000e+0,
3.800781250e+1,2.239687500e+0,6.500000000e+0,
3.400000000e+1,2.320000000e+0,6.700781250e+0,
3.891406250e+1,2.317812500e+0,6.800000000e+0,
4.006250000e+1,2.200000000e+0,6.300000000e+0,
3.500000000e+1,2.318125000e+0,6.596875000e+0,
3.902343750e+1,2.280000000e+0,6.600000000e+0,
3.596093750e+1,2.361250000e+0,6.699218750e+0,
3.703906250e+1,2.359062500e+0,6.699218750e+0,
3.900000000e+1,2.159687500e+0,6.700000000e+0,
3.696093750e+1,2.321250000e+0,6.800781250e+0,
3.499218750e+1,2.282187500e+0,6.400781250e+0,
3.792187500e+1,2.280000000e+0,6.602343750e+0,
4.000000000e+1,2.359375000e+0,6.599218750e+0,
3.700000000e+1,2.239687500e+0,6.498437500e+0,
3.999218750e+1,2.321250000e+0,6.503125000e+0,
3.800000000e+1,2.279062500e+0,6.700000000e+0,
4.000000000e+1,2.320000000e+0,6.500000000e+0,
3.800781250e+1,2.320625000e+0,6.300000000e+0,
3.999218750e+1,2.320312500e+0,6.500000000e+0,
3.599218750e+1,2.359687500e+0,6.500000000e+0,
3.799218750e+1,2.280000000e+0,6.500781250e+0,
3.500781250e+1,2.320625000e+0,6.600000000e+0,
3.500000000e+1,2.320000000e+0,6.399218750e+0,
3.600000000e+1,2.280000000e+0,6.701562500e+0,
3.500000000e+1,2.358125000e+0,6.500000000e+0,
3.498437500e+1,2.400937500e+0,6.299218750e+0,
3.800000000e+1,2.200625000e+0,6.300000000e+0,
3.501562500e+1,2.241250000e+0,6.199218750e+0,
3.698437500e+1,2.240000000e+0,6.496093750e+0,
3.801562500e+1,2.160000000e+0,6.600781250e+0,
3.500781250e+1,2.198437500e+0,6.198437500e+0,
3.600000000e+1,2.240000000e+0,6.600000000e+0,
3.498437500e+1,2.200000000e+0,6.200781250e+0,
3.502343750e+1,2.160625000e+0,6.703125000e+0,
3.596875000e+1,2.283437500e+0,6.297656250e+0,
3.100000000e+1,2.318750000e+0,6.400000000e+0,
3.499218750e+1,2.159375000e+0,6.199218750e+0,
3.299218750e+1,2.236250000e+0,6.297656250e+0,
3.698437500e+1,2.240625000e+0,6.203906250e+0,
3.607031250e+1,2.240625000e+0,5.902343750e+0,
3.101562500e+1,2.320000000e+0,6.399218750e+0,
3.296093750e+1,2.240625000e+0,6.100781250e+0,
3.300000000e+1,2.120000000e+0,6.400000000e+0,
3.398437500e+1,2.119062500e+0,6.202343750e+0,
3.198437500e+1,2.159687500e+0,6.297656250e+0,
3.300781250e+1,2.160000000e+0,6.399218750e+0,
3.299218750e+1,2.160000000e+0,6.200000000e+0,
3.300781250e+1,2.160000000e+0,6.300000000e+0,
3.401562500e+1,2.120000000e+0,6.102343750e+0,
3.500000000e+1,2.199687500e+0,6.600000000e+0,
3.402343750e+1,2.120000000e+0,6.107812500e+0,
3.200781250e+1,2.239375000e+0,6.100000000e+0,
3.200781250e+1,2.280000000e+0,6.200000000e+0,
3.098437500e+1,2.239375000e+0,6.200000000e+0,
3.397656250e+1,2.119062500e+0,6.300000000e+0,
3.302343750e+1,2.080937500e+0,6.300781250e+0,
3.302343750e+1,2.160000000e+0,6.501562500e+0,
3.398437500e+1,2.120000000e+0,5.998437500e+0,
3.099218750e+1,2.200000000e+0,6.200000000e+0,
3.302343750e+1,2.159062500e+0,6.100000000e+0,
3.299218750e+1,2.120000000e+0,5.900000000e+0,
3.100000000e+1,2.160000000e+0,6.200000000e+0,
3.099218750e+1,2.080000000e+0,6.000000000e+0,
2.999218750e+1,1.997187500e+0,5.999218750e+0,
3.198437500e+1,2.199375000e+0,6.100000000e+0,
3.400781250e+1,2.120000000e+0,6.101562500e+0,
2.998437500e+1,2.000000000e+0,5.900000000e+0,
2.999218750e+1,2.120625000e+0,6.000000000e+0,
3.100000000e+1,2.079062500e+0,5.900000000e+0,
2.901562500e+1,2.079375000e+0,6.000000000e+0,
2.900000000e+1,2.121562500e+0,5.899218750e+0,
3.100000000e+1,2.080625000e+0,6.099218750e+0,
2.796093750e+1,2.159687500e+0,5.998437500e+0,
2.904687500e+1,1.997812500e+0,5.798437500e+0,
3.297656250e+1,2.004062500e+0,5.800000000e+0,
2.900000000e+1,2.119687500e+0,5.900000000e+0,
3.300000000e+1,2.039687500e+0,6.199218750e+0,
3.100000000e+1,2.160312500e+0,5.800000000e+0,
2.800000000e+1,2.080000000e+0,5.898437500e+0,
3.098437500e+1,2.120000000e+0,6.097656250e+0,
3.100781250e+1,1.959062500e+0,5.800000000e+0,
3.100000000e+1,2.040625000e+0,6.099218750e+0,
3.001562500e+1,2.160937500e+0,6.000000000e+0,
2.800000000e+1,1.961250000e+0,6.000000000e+0,
3.001562500e+1,2.040000000e+0,5.900781250e+0,
3.000000000e+1,1.960000000e+0,5.700000000e+0,
3.098437500e+1,2.040312500e+0,6.000000000e+0,
2.899218750e+1,1.999687500e+0,5.700000000e+0,
2.895312500e+1,2.040000000e+0,6.000000000e+0,
2.497656250e+1,1.999687500e+0,6.000781250e+0,
2.994531250e+1,2.079687500e+0,5.801562500e+0,
2.800781250e+1,2.040937500e+0,5.600000000e+0,
2.799218750e+1,1.960000000e+0,5.801562500e+0,
2.700781250e+1,2.041875000e+0,5.799218750e+0,
2.601562500e+1,2.079687500e+0,5.700000000e+0,
2.595312500e+1,2.000000000e+0,5.700000000e+0,
2.903125000e+1,2.080000000e+0,5.798437500e+0,
2.796093750e+1,1.960000000e+0,5.701562500e+0,
2.595312500e+1,1.960000000e+0,5.400781250e+0,
2.402343750e+1,2.000312500e+0,5.800781250e+0,
2.901562500e+1,2.000000000e+0,5.700000000e+0,
2.797656250e+1,2.000000000e+0,5.701562500e+0,
2.400000000e+1,1.919687500e+0,5.799218750e+0,
2.601562500e+1,1.957187500e+0,5.600000000e+0,
2.500000000e+1,2.000312500e+0,5.700000000e+0,
2.600000000e+1,2.041562500e+0,5.500000000e+0,
2.500000000e+1,2.159375000e+0,5.400000000e+0,
2.700000000e+1,1.880000000e+0,5.400000000e+0,
2.303125000e+1,2.001875000e+0,5.500000000e+0,
2.400781250e+1,1.965625000e+0,5.403906250e+0,
2.500000000e+1,1.799375000e+0,5.300000000e+0,
2.600781250e+1,2.001250000e+0,5.298437500e+0,
2.596093750e+1,1.917187500e+0,5.200781250e+0,
2.400000000e+1,1.880625000e+0,5.603125000e+0,
2.600781250e+1,2.001562500e+0,5.497656250e+0,
2.600000000e+1,1.958437500e+0,5.599218750e+0,
2.700000000e+1,1.918125000e+0,5.700000000e+0,
2.700000000e+1,2.000000000e+0,5.498437500e+0,
2.698437500e+1,1.959062500e+0,5.398437500e+0,
2.700781250e+1,1.840312500e+0,5.599218750e+0,
2.405468750e+1,1.839687500e+0,5.499218750e+0,
2.295312500e+1,1.879687500e+0,5.400000000e+0,
2.596875000e+1,1.800000000e+0,5.399218750e+0,
2.195312500e+1,1.915625000e+0,5.500000000e+0,
2.300781250e+1,2.039687500e+0,5.500000000e+0,
2.301562500e+1,1.960312500e+0,5.503125000e+0,
2.503125000e+1,1.920000000e+0,5.200000000e+0,
2.497656250e+1,1.919687500e+0,5.399218750e+0,
2.297656250e+1,1.919687500e+0,5.399218750e+0,
2.299218750e+1,1.999062500e+0,5.403906250e+0,
2.396875000e+1,1.959687500e+0,5.000000000e+0,
2.500781250e+1,1.920000000e+0,5.198437500e+0,
2.100781250e+1,1.840000000e+0,5.300781250e+0,
2.198437500e+1,1.921875000e+0,5.400000000e+0,
2.196875000e+1,1.960000000e+0,5.400000000e+0,
2.498437500e+1,1.880625000e+0,5.300000000e+0,
2.297656250e+1,1.756250000e+0,5.399218750e+0,
2.300000000e+1,1.960000000e+0,5.300781250e+0,
2.198437500e+1,1.920312500e+0,5.300000000e+0,
2.100000000e+1,1.879375000e+0,5.400000000e+0,
2.300000000e+1,1.800000000e+0,5.399218750e+0,
2.099218750e+1,1.839062500e+0,5.400000000e+0,
2.200000000e+1,1.803125000e+0,5.198437500e+0,
2.199218750e+1,1.639375000e+0,5.000000000e+0,
2.100000000e+1,1.838437500e+0,4.999218750e+0,
2.000000000e+1,1.840000000e+0,5.100000000e+0,
2.200000000e+1,1.800000000e+0,5.300000000e+0,
2.398437500e+1,1.840000000e+0,5.100781250e+0,
1.900781250e+1,1.800000000e+0,5.300000000e+0,
2.099218750e+1,1.720000000e+0,5.301562500e+0,
2.100000000e+1,1.799687500e+0,5.200781250e+0,
1.899218750e+1,1.800312500e+0,5.099218750e+0,
2.000781250e+1,1.720000000e+0,5.102343750e+0,
1.998437500e+1,1.801250000e+0,5.300000000e+0,
2.000781250e+1,1.800000000e+0,4.998437500e+0,
2.295312500e+1,1.800000000e+0,5.100000000e+0,
2.304687500e+1,1.879687500e+0,5.000000000e+0,
2.002343750e+1,1.840000000e+0,5.098437500e+0,
2.000000000e+1,1.720000000e+0,5.200000000e+0,
1.997656250e+1,1.800937500e+0,5.399218750e+0,
2.196875000e+1,1.840000000e+0,5.103125000e+0,
2.107812500e+1,1.800312500e+0,4.900000000e+0,
1.798437500e+1,1.761250000e+0,5.098437500e+0,
1.800000000e+1,1.680312500e+0,5.003125000e+0,
1.899218750e+1,1.679062500e+0,4.899218750e+0,
1.699218750e+1,1.760000000e+0,5.200000000e+0,
1.800781250e+1,1.719687500e+0,4.900781250e+0,
1.800000000e+1,1.760000000e+0,4.900000000e+0,
1.800000000e+1,1.719062500e+0,4.900000000e+0,
1.900781250e+1,1.916562500e+0,4.797656250e+0,
1.702343750e+1,1.840625000e+0,5.000000000e+0,
1.599218750e+1,1.760000000e+0,4.897656250e+0,
1.801562500e+1,1.717812500e+0,4.901562500e+0,
1.498437500e+1,1.638437500e+0,5.000000000e+0,
1.996875000e+1,1.681875000e+0,4.895312500e+0,
1.797656250e+1,1.799687500e+0,4.600000000e+0,
1.900781250e+1,1.719375000e+0,5.300000000e+0,
1.698437500e+1,1.640000000e+0,4.696093750e+0,
1.501562500e+1,1.600625000e+0,4.800000000e+0,
1.800000000e+1,1.680625000e+0,4.600000000e+0,
1.600781250e+1,1.680000000e+0,5.001562500e+0,
1.600000000e+1,1.640312500e+0,4.796875000e+0,
1.300000000e+1,1.718437500e+0,4.798437500e+0,
1.699218750e+1,1.720000000e+0,4.800000000e+0,
1.500781250e+1,1.719375000e+0,4.700781250e+0,
1.400000000e+1,1.639375000e+0,5.100000000e+0,
1.500000000e+1,1.680312500e+0,4.601562500e+0,
1.400000000e+1,1.760000000e+0,4.700000000e+0,
1.500000000e+1,1.680625000e+0,4.700000000e+0,
1.499218750e+1,1.600937500e+0,4.700000000e+0,
1.699218750e+1,1.560625000e+0,4.698437500e+0,
1.296875000e+1,1.640000000e+0,4.498437500e+0,
1.400781250e+1,1.600625000e+0,4.401562500e+0,
1.600000000e+1,1.760625000e+0,4.703125000e+0,
1.300000000e+1,1.638437500e+0,4.600781250e+0,
1.300000000e+1,1.638437500e+0,4.399218750e+0,
1.398437500e+1,1.639687500e+0,4.600781250e+0,
1.599218750e+1,1.559375000e+0,4.600000000e+0,
1.600000000e+1,1.560312500e+0,4.500000000e+0,
1.498437500e+1,1.640000000e+0,4.600000000e+0,
1.601562500e+1,1.560000000e+0,4.600000000e+0,
1.300781250e+1,1.640000000e+0,4.300000000e+0,
1.503125000e+1,1.562187500e+0,4.497656250e+0,
1.396875000e+1,1.560000000e+0,4.500000000e+0,
1.094531250e+1,1.519062500e+0,4.500000000e+0,
9.023437500e+0,1.480312500e+0,4.399218750e+0,
1.303125000e+1,1.640312500e+0,4.299218750e+0,
1.300000000e+1,1.559687500e+0,4.299218750e+0,
1.500000000e+1,1.639687500e+0,4.500000000e+0,
1.303125000e+1,1.520000000e+0,4.198437500e+0,
1.300000000e+1,1.480000000e+0,4.400781250e+0,
1.300000000e+1,1.480000000e+0,4.399218750e+0,
1.298437500e+1,1.521562500e+0,4.396093750e+0,
1.400781250e+1,1.559062500e+0,4.300000000e+0,
1.201562500e+1,1.520000000e+0,4.500000000e+0,
1.301562500e+1,1.639062500e+0,4.099218750e+0,
1.299218750e+1,1.559375000e+0,4.400000000e+0,
1.198437500e+1,1.600000000e+0,4.300000000e+0,
1.200781250e+1,1.560000000e+0,4.399218750e+0,
1.400781250e+1,1.480312500e+0,4.200000000e+0,
1.000000000e+1,1.560000000e+0,4.298437500e+0,
1.600000000e+1,1.520312500e+0,4.500000000e+0,
1.101562500e+1,1.559062500e+0,4.300000000e+0,
1.100000000e+1,1.560625000e+0,4.099218750e+0,
1.099218750e+1,1.480000000e+0,4.300000000e+0,
1.200000000e+1,1.520000000e+0,4.300000000e+0,
1.100000000e+1,1.440000000e+0,4.300781250e+0,
1.099218750e+1,1.479375000e+0,4.200000000e+0,
1.199218750e+1,1.558125000e+0,4.297656250e+0,
1.200000000e+1,1.599687500e+0,4.300000000e+0,
9.976562500e+0,1.520000000e+0,4.100781250e+0,
1.004687500e+1,1.519687500e+0,4.194531250e+0,
1.398437500e+1,1.479062500e+0,3.799218750e+0,
7.968750000e+0,1.520625000e+0,4.103906250e+0,
9.992187500e+0,1.559687500e+0,4.097656250e+0,
8.992187500e+0,1.480937500e+0,3.997656250e+0,
1.100000000e+1,1.480312500e+0,4.201562500e+0,
9.015625000e+0,1.399687500e+0,3.799218750e+0,
9.000000000e+0,1.480312500e+0,4.198437500e+0,
7.984375000e+0,1.520000000e+0,4.099218750e+0,
9.023437500e+0,1.440000000e+0,4.300000000e+0,
5.960937500e+0,1.520312500e+0,3.901562500e+0,
7.054687500e+0,1.400625000e+0,4.099218750e+0,
8.984375000e+0,1.520000000e+0,4.000781250e+0,
6.992187500e+0,1.438750000e+0,4.300000000e+0,
9.007812500e+0,1.360000000e+0,4.000000000e+0,
8.007812500e+0,1.400000000e+0,4.101562500e+0,
9.992187500e+0,1.398125000e+0,4.100000000e+0,
7.000000000e+0,1.278437500e+0,4.004687500e+0,
9.007812500e+0,1.439375000e+0,3.698437500e+0,
5.023437500e+0,1.398437500e+0,3.700000000e+0,
6.953125000e+0,1.320000000e+0,3.900000000e+0,
8.054687500e+0,1.440937500e+0,3.996093750e+0,
3.007812500e+0,1.480312500e+0,3.700000000e+0,
7.023437500e+0,1.480000000e+0,3.996875000e+0,
6.000000000e+0,1.360625000e+0,3.898437500e+0,
1.001562500e+1,1.360000000e+0,3.600000000e+0,
7.953125000e+0,1.400000000e+0,3.900000000e+0,
6.007812500e+0,1.400000000e+0,3.898437500e+0,
1.000000000e+1,1.398437500e+0,3.598437500e+0,
3.976562500e+0,1.240000000e+0,3.600000000e+0,
5.007812500e+0,1.316875000e+0,3.599218750e+0,
2.992187500e+0,1.359687500e+0,3.800781250e+0,
5.992187500e+0,1.360000000e+0,3.903125000e+0,
4.992187500e+0,1.400000000e+0,3.599218750e+0,
4.000000000e+0,1.319062500e+0,4.100000000e+0,
3.992187500e+0,1.280312500e+0,3.600000000e+0,
5.000000000e+0,1.320000000e+0,3.895312500e+0,
4.000000000e+0,1.317187500e+0,3.910156250e+0,
4.000000000e+0,1.400000000e+0,3.600000000e+0,
6.007812500e+0,1.319687500e+0,3.899218750e+0,
3.976562500e+0,1.319062500e+0,3.492968750e+0,
2.000000000e+0,1.198437500e+0,3.603906250e+0,
2.000000000e+0,1.280937500e+0,3.900000000e+0,
3.000000000e+0,1.359375000e+0,3.700000000e+0,
5.000000000e+0,1.359375000e+0,3.900000000e+0,
2.000000000e+0,1.280312500e+0,3.600781250e+0,
3.000000000e+0,1.240000000e+0,3.701562500e+0,
2.015625000e+0,1.279687500e+0,3.700000000e+0,
1.976562500e+0,1.240000000e+0,3.700781250e+0,
3.992187500e+0,1.320000000e+0,3.500000000e+0,
2.968750000e+0,1.202500000e+0,3.500781250e+0,
1.984375000e+0,1.199687500e+0,3.300781250e+0,
9.843750000e-1,1.279375000e+0,3.201562500e+0,
2.062500000e+0,1.319687500e+0,3.800781250e+0,
4.976562500e+0,1.279375000e+0,3.400781250e+0,
9.765625000e-1,1.240000000e+0,3.600000000e+0,
2.953125000e+0,1.240625000e+0,3.400781250e+0,
2.070312500e+0,1.039687500e+0,3.500000000e+0,
-1.992187500e+0,1.318437500e+0,3.400000000e+0,
-4.687500000e-2,1.238125000e+0,3.203125000e+0,
3.000000000e+0,1.241250000e+0,3.800781250e+0,
5.468750000e-2,1.320000000e+0,3.400000000e+0,
-1.078125000e+0,1.279687500e+0,3.400000000e+0,
2.000000000e+0,1.280937500e+0,3.499218750e+0,
2.343750000e-2,1.200000000e+0,3.500000000e+0,
4.015625000e+0,1.280000000e+0,3.499218750e+0,
9.609375000e-1,1.239062500e+0,3.400000000e+0,
0.000000000e+0,1.199687500e+0,3.499218750e+0,
1.007812500e+0,1.160000000e+0,3.603125000e+0,
2.000000000e+0,1.160625000e+0,3.899218750e+0,
9.843750000e-1,1.318437500e+0,3.404687500e+0,
-1.000000000e+0,1.201562500e+0,3.400000000e+0,
-2.000000000e+0,1.160625000e+0,3.300000000e+0,
-9.921875000e-1,1.240312500e+0,3.301562500e+0,
0.000000000e+0,1.200000000e+0,3.100000000e+0,
-1.015625000e+0,1.160000000e+0,3.300000000e+0,
9.921875000e-1,1.198437500e+0,3.207812500e+0,
-2.023437500e+0,1.200937500e+0,3.000000000e+0,
-1.976562500e+0,1.120312500e+0,3.402343750e+0,
-1.007812500e+0,1.240625000e+0,3.298437500e+0,
-2.015625000e+0,1.159062500e+0,3.100781250e+0,
-9.921875000e-1,1.202812500e+0,3.301562500e+0,
1.000000000e+0,1.279687500e+0,3.200000000e+0,
-3.007812500e+0,1.165625000e+0,3.200000000e+0,
-1.007812500e+0,1.080000000e+0,3.100000000e+0,
-1.984375000e+0,1.120625000e+0,3.197656250e+0,
-2.007812500e+0,1.120000000e+0,3.200781250e+0,
3.125000000e-2,1.079687500e+0,2.900000000e+0,
-3.992187500e+0,1.160000000e+0,3.298437500e+0,
-9.453125000e-1,1.080625000e+0,3.103125000e+0,
-2.039062500e+0,1.118437500e+0,3.101562500e+0,
-3.000000000e+0,1.120000000e+0,3.299218750e+0,
-2.984375000e+0,1.080000000e+0,3.203906250e+0,
-3.062500000e+0,1.080000000e+0,3.100000000e+0,
-5.976562500e+0,1.199687500e+0,3.500000000e+0,
5.468750000e-2,1.040625000e+0,3.103906250e+0,
-9.687500000e-1,1.035625000e+0,3.100781250e+0,
-2.976562500e+0,1.119687500e+0,2.900000000e+0,
-4.000000000e+0,9.600000000e-1,3.099218750e+0,
-3.007812500e+0,1.000937500e+0,2.995312500e+0,
-2.953125000e+0,1.201250000e+0,2.699218750e+0,
-6.023437500e+0,1.118750000e+0,2.800000000e+0,
-1.062500000e+0,1.080000000e+0,2.800000000e+0,
-2.039062500e+0,1.079062500e+0,3.198437500e+0,
-2.992187500e+0,1.120000000e+0,2.904687500e+0,
-3.007812500e+0,1.120000000e+0,2.700000000e+0,
-6.015625000e+0,1.079687500e+0,3.103125000e+0,
-6.000000000e+0,1.080625000e+0,3.201562500e+0,
-2.992187500e+0,1.120000000e+0,3.000000000e+0,
-3.000000000e+0,1.041875000e+0,2.899218750e+0,
-3.000000000e+0,9.993750000e-1,2.800781250e+0,
-3.000000000e+0,1.079687500e+0,2.699218750e+0,
-4.000000000e+0,1.079687500e+0,2.800000000e+0,
-6.000000000e+0,1.118437500e+0,2.699218750e+0,
-6.000000000e+0,9.596875000e-1,2.899218750e+0,
-5.007812500e+0,1.080000000e+0,2.900000000e+0,
-4.992187500e+0,1.004375000e+0,2.998437500e+0,
-7.000000000e+0,9.596875000e-1,2.903125000e+0,
-6.007812500e+0,1.079687500e+0,2.600781250e+0,
-5.976562500e+0,1.039062500e+0,2.901562500e+0,
-1.992187500e+0,1.039687500e+0,2.800000000e+0,
-5.039062500e+0,1.040312500e+0,2.900781250e+0,
-6.023437500e+0,1.120000000e+0,2.700000000e+0,
-4.984375000e+0,1.080000000e+0,2.500000000e+0,
-7.007812500e+0,1.080000000e+0,2.997656250e+0,
-4.054687500e+0,1.040312500e+0,2.800000000e+0,
-4.937500000e+0,9.609375000e-1,3.097656250e+0,
-6.960937500e+0,1.039375000e+0,2.303125000e+0,
-7.078125000e+0,8.406250000e-1,2.800000000e+0,
-4.000000000e+0,9.584375000e-1,3.000000000e+0,
-6.007812500e+0,9.196875000e-1,3.003125000e+0,
-5.000000000e+0,1.079062500e+0,2.700781250e+0,
-6.007812500e+0,9.978125000e-1,2.801562500e+0,
-6.007812500e+0,8.809375000e-1,2.800000000e+0,
-8.007812500e+0,1.080000000e+0,2.700000000e+0,
-8.000000000e+0,1.001562500e+0,2.700000000e+0,
-6.007812500e+0,9.178125000e-1,2.801562500e+0,
-7.968750000e+0,9.996875000e-1,2.700000000e+0,
-9.015625000e+0,1.000625000e+0,2.797656250e+0,
-4.984375000e+0,1.077187500e+0,2.500000000e+0,
-9.984375000e+0,8.781250000e-1,2.800781250e+0,
-6.039062500e+0,1.001562500e+0,2.696093750e+0,
-7.007812500e+0,9.603125000e-1,2.500000000e+0,
-6.007812500e+0,8.796875000e-1,2.800000000e+0,
-8.007812500e+0,8.800000000e-1,2.597656250e+0,
-6.984375000e+0,9.200000000e-1,2.601562500e+0,
-7.007812500e+0,9.209375000e-1,2.700000000e+0,
-8.992187500e+0,1.040000000e+0,2.600000000e+0,
-1.000000000e+1,8.384375000e-1,2.800781250e+0,
-7.000000000e+0,9.168750000e-1,2.700000000e+0,
-8.992187500e+0,9.596875000e-1,2.800000000e+0,
-1.000000000e+1,1.000000000e+0,2.599218750e+0,
-9.000000000e+0,9.181250000e-1,2.599218750e+0,
-8.000000000e+0,8.400000000e-1,2.700000000e+0,
-9.015625000e+0,9.600000000e-1,2.599218750e+0,
-7.000000000e+0,8.796875000e-1,2.498437500e+0,
-1.000000000e+1,9.990625000e-1,2.599218750e+0,
-8.000000000e+0,9.184375000e-1,2.300781250e+0,
-9.039062500e+0,8.821875000e-1,2.599218750e+0,
-1.300781250e+1,1.040625000e+0,2.195312500e+0,
-1.000781250e+1,9.168750000e-1,2.103125000e+0,
-1.200000000e+1,8.400000000e-1,2.398437500e+0,
-9.992187500e+0,8.793750000e-1,2.500781250e+0,
-9.000000000e+0,9.203125000e-1,2.399218750e+0,
-1.100000000e+1,9.590625000e-1,2.400000000e+0,
-9.007812500e+0,8.396875000e-1,2.300000000e+0,
-9.992187500e+0,9.200000000e-1,2.401562500e+0,
-9.992187500e+0,8.403125000e-1,2.700000000e+0,
-1.196093750e+1,9.596875000e-1,2.200000000e+0,
-1.296093750e+1,8.796875000e-1,2.396875000e+0,
-8.984375000e+0,9.200000000e-1,2.399218750e+0,
-1.101562500e+1,7.600000000e-1,2.299218750e+0,
-1.000781250e+1,9.203125000e-1,2.600781250e+0,
-1.202343750e+1,8.387500000e-1,2.399218750e+0,
-1.097656250e+1,8.815625000e-1,2.400000000e+0,
-9.000000000e+0,9.631250000e-1,2.400000000e+0,
-1.096875000e+1,7.200000000e-1,2.300781250e+0,
-1.100781250e+1,8.415625000e-1,2.399218750e+0,
-1.000781250e+1,8.396875000e-1,2.097656250e+0,
-9.000000000e+0,7.590625000e-1,2.205468750e+0,
-9.984375000e+0,7.609375000e-1,2.400000000e+0,
-1.097656250e+1,7.600000000e-1,2.300000000e+0,
-1.199218750e+1,7.562500000e-1,2.099218750e+0,
-1.100781250e+1,9.200000000e-1,2.200000000e+0,
-1.299218750e+1,7.993750000e-1,2.200000000e+0,
-1.000000000e+1,8.000000000e-1,2.201562500e+0,
-1.299218750e+1,8.396875000e-1,2.400000000e+0,
-1.200000000e+1,8.400000000e-1,2.200000000e+0,
-1.100000000e+1,9.203125000e-1,2.300000000e+0,
-1.500000000e+1,8.396875000e-1,2.200000000e+0,
-1.201562500e+1,9.203125000e-1,2.397656250e+0,
-1.200000000e+1,7.603125000e-1,2.300000000e+0,
-1.300000000e+1,8.390625000e-1,1.999218750e+0,
-1.200781250e+1,6.400000000e-1,2.396875000e+0,
-1.100000000e+1,8.790625000e-1,2.300781250e+0,
-1.200000000e+1,8.418750000e-1,2.200000000e+0,
-1.200000000e+1,8.800000000e-1,2.200000000e+0,
-1.000781250e+1,8.400000000e-1,2.099218750e+0,
-1.302343750e+1,7.193750000e-1,2.099218750e+0,
-1.299218750e+1,8.021875000e-1,2.100781250e+0,
-1.299218750e+1,7.990625000e-1,2.198437500e+0,
-1.299218750e+1,7.603125000e-1,1.998437500e+0,
-1.500781250e+1,8.762500000e-1,2.096093750e+0,
-1.200781250e+1,8.806250000e-1,2.299218750e+0,
-1.298437500e+1,8.403125000e-1,2.198437500e+0,
-1.301562500e+1,8.796875000e-1,2.000781250e+0,
-1.295312500e+1,7.603125000e-1,1.900000000e+0,
-1.601562500e+1,7.600000000e-1,2.000000000e+0,
-1.298437500e+1,7.200000000e-1,2.297656250e+0,
-1.499218750e+1,7.584375000e-1,2.203125000e+0,
-1.301562500e+1,8.000000000e-1,2.000000000e+0,
-1.802343750e+1,7.590625000e-1,2.299218750e+0,
-1.496875000e+1,7.600000000e-1,2.100000000e+0,
-1.600000000e+1,8.803125000e-1,2.102343750e+0,
-1.400781250e+1,8.384375000e-1,2.300000000e+0,
-1.600781250e+1,7.234375000e-1,2.004687500e+0,
-1.302343750e+1,6.796875000e-1,1.898437500e+0,
-1.495312500e+1,8.006250000e-1,1.700000000e+0,
-1.603125000e+1,7.590625000e-1,2.200000000e+0,
-1.300000000e+1,7.196875000e-1,2.296875000e+0,
-1.598437500e+1,7.615625000e-1,2.099218750e+0,
-1.398437500e+1,8.396875000e-1,2.099218750e+0,
-1.601562500e+1,7.209375000e-1,1.898437500e+0,
-1.701562500e+1,6.396875000e-1,1.800000000e+0,
-1.797656250e+1,6.415625000e-1,1.900000000e+0,
-1.400000000e+1,8.000000000e-1,1.800000000e+0,
-1.700000000e+1,5.987500000e-1,1.900781250e+0,
